,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
1396,1396,57,15:37.8,16:12.9,0 days 00:00:35.138822,256,50000,0.196469735,0.003330886,0.995,2.62E-05,1000,tiny,1,20000,128,PRUNED
1404,1404,57,20:14.0,20:47.4,0 days 00:00:33.366545,32,50000,0.024199981,0.001462502,0.995,0.000117466,1000,medium,4,20000,8,PRUNED
1417,1417,57,27:48.8,28:20.2,0 days 00:00:31.467853,512,10000,0.057369711,0.003727452,0.99,0.002892601,10000,medium,4,20000,128,PRUNED
1433,1433,57,37:05.4,37:36.2,0 days 00:00:30.748538,64,50000,0.003035365,0.185724007,0.98,1.84E-05,5000,medium,4,20000,128,PRUNED
1442,1442,57,42:35.1,43:15.0,0 days 00:00:39.906599,128,10000,0.005019124,0.391290072,0.999,1.00E-05,5000,medium,1,20000,4,PRUNED
1444,1444,57,43:54.0,44:26.8,0 days 00:00:32.846068,256,50000,0.01432836,0.247199944,0.99,0.00015882,1000,medium,4,20000,8,PRUNED
1446,1446,57,44:58.4,45:39.3,0 days 00:00:40.923309,32,50000,0.003588908,0.043103233,0.9,7.15E-05,1000,medium,4,20000,1,PRUNED
1447,1447,57,45:39.3,46:27.2,0 days 00:00:47.897675,64,50000,0.001556773,0.090912229,0.95,0.034415232,5000,large,1,20000,128,PRUNED
1462,1462,57,55:12.6,55:48.0,0 days 00:00:35.336571,512,1000000,0.003057127,0.004493998,0.995,0.001992188,5000,medium,2,1000,8,PRUNED
1472,1472,57,01:30.5,02:03.4,0 days 00:00:32.900198,64,50000,0.003112933,0.037317364,0.995,0.004949951,1000,large,4,1000,8,PRUNED
1485,1485,57,09:50.0,10:17.1,0 days 00:00:27.136041,512,50000,0.012106341,0.499381816,0.999,0.000184836,1000,tiny,4,10000,128,PRUNED
1496,1496,57,16:12.0,16:59.7,0 days 00:00:47.681905,256,50000,0.004811393,0.13760564,0.9999,6.55E-05,1000,large,8,20000,1,PRUNED
1505,1505,57,21:53.9,22:23.0,0 days 00:00:29.163443,16,10000,0.002625213,0.00337973,0.9999,1.59E-05,5000,medium,4,20000,128,PRUNED
1510,1510,57,24:42.7,25:21.1,0 days 00:00:38.336808,512,50000,0.007395148,0.001210364,0.98,4.08E-05,10000,tiny,1,20000,128,PRUNED
1515,1515,57,27:48.6,28:31.6,0 days 00:00:42.999889,64,50000,0.001395619,0.077811753,0.95,0.000278172,1000,medium,4,20000,1,PRUNED
1524,1524,57,33:26.8,33:57.7,0 days 00:00:30.920144,256,50000,0.004758597,0.017306487,0.995,0.005603591,1000,medium,4,1000,8,PRUNED
1533,1533,57,38:49.0,39:23.6,0 days 00:00:34.655980,512,10000,0.006823763,0.189559885,0.9,1.39E-05,5000,medium,2,1000,256,PRUNED
1551,1551,57,49:54.0,50:33.6,0 days 00:00:39.649985,128,10000,0.03720015,0.083579206,0.999,0.000292964,1000,medium,1,20000,128,PRUNED
1552,1552,57,50:33.6,51:03.8,0 days 00:00:30.211859,32,50000,0.00247753,0.010443038,0.99,0.000417523,1000,tiny,4,20000,4,PRUNED
1555,1555,57,52:10.0,52:41.1,0 days 00:00:31.049357,64,1000000,0.026686998,0.027764696,0.9999,1.71E-05,1000,medium,4,15000,8,PRUNED
1561,1561,57,55:43.8,56:18.0,0 days 00:00:34.192064,32,50000,0.003313618,0.042638082,0.99,0.00019668,1000,tiny,2,20000,1,PRUNED
1563,1563,57,56:59.4,57:30.3,0 days 00:00:30.879596,128,50000,0.007446089,0.001870422,0.98,0.007471299,1000,medium,4,20000,8,PRUNED
1567,1567,57,59:18.0,59:59.4,0 days 00:00:41.374379,64,50000,0.049595459,0.004120396,0.9999,1.54E-05,10000,medium,1,20000,1,PRUNED
1577,1577,57,05:20.8,05:51.6,0 days 00:00:30.771595,128,50000,0.133021557,0.093642477,0.98,1.50E-05,1000,medium,4,20000,8,PRUNED
1578,1578,57,05:51.6,06:23.0,0 days 00:00:31.421020,64,50000,0.035191212,0.289861743,0.9999,8.45E-05,1000,medium,4,10000,1000,PRUNED
1581,1581,57,07:31.7,08:05.8,0 days 00:00:34.148936,512,50000,0.001006688,0.013162205,0.9999,2.48E-05,1000,tiny,4,1000,128,PRUNED
1591,1591,57,13:10.8,13:55.7,0 days 00:00:44.868908,64,1000000,0.002642063,0.004203279,0.98,0.004727343,0,medium,1,1000,1,PRUNED
1593,1593,57,14:41.4,15:12.7,0 days 00:00:31.274136,256,50000,0.004160484,0.002179724,0.9999,1.99E-05,1000,medium,4,20000,8,PRUNED
1595,1595,57,15:50.2,16:24.3,0 days 00:00:34.179970,32,50000,0.010429973,0.044137689,0.98,0.000222025,10000,medium,4,20000,4,PRUNED
1609,1609,57,24:54.9,25:25.7,0 days 00:00:30.800520,128,50000,0.008166522,0.381416612,0.98,0.012432,1000,medium,4,20000,256,PRUNED
1614,1614,57,27:44.6,28:26.3,0 days 00:00:41.718341,32,50000,0.039602555,0.071192504,0.9999,0.001554871,1000,medium,4,20000,1,PRUNED
1618,1618,57,29:58.3,30:30.6,0 days 00:00:32.327186,256,100000,0.002010904,0.027369725,0.9999,0.000259501,1000,tiny,2,1000,128,PRUNED
1624,1624,57,33:33.7,34:08.8,0 days 00:00:35.154428,64,50000,0.02770321,0.002910025,0.98,0.001132844,1000,medium,2,20000,128,PRUNED
1632,1632,57,38:45.8,39:16.7,0 days 00:00:30.889872,100,50000,0.007725861,0.023543958,0.999,0.010633718,1000,tiny,2,10000,8,PRUNED
1639,1639,57,43:15.7,43:51.6,0 days 00:00:35.848787,64,50000,0.016102876,0.018116742,0.9999,0.002514634,1000,medium,2,20000,256,PRUNED
1646,1646,57,47:12.6,47:49.7,0 days 00:00:37.081880,64,50000,0.001844283,0.001320509,0.9,2.96E-05,5000,medium,2,20000,128,PRUNED
1662,1662,57,56:31.8,57:17.3,0 days 00:00:45.431668,512,10000,0.190701707,0.04460248,0.9999,0.001938135,1000,medium,4,20000,1,PRUNED
1665,1665,57,58:30.7,59:02.3,0 days 00:00:31.569673,256,1000000,0.002702539,0.02091815,0.98,0.000682926,1000,large,4,20000,1000,PRUNED
1677,1677,57,06:04.3,06:43.3,0 days 00:00:39.064883,32,50000,0.012412304,0.003825051,0.995,4.55E-05,1000,medium,1,20000,128,PRUNED
1682,1682,57,09:13.4,09:57.1,0 days 00:00:43.704846,64,50000,0.043897998,0.00453276,0.99,2.11E-05,1000,medium,1,1,128,PRUNED
1688,1688,57,12:57.4,13:32.4,0 days 00:00:35.061320,100,50000,0.004474426,0.00583775,0.98,1.43E-05,20000,large,2,15000,4,PRUNED
1690,1690,57,14:00.3,14:30.3,0 days 00:00:29.961402,64,50000,0.032337051,0.375583179,0.99,0.000191562,10000,medium,4,20000,128,PRUNED
1714,1714,57,29:24.4,29:57.4,0 days 00:00:33.004212,128,10000,0.014681545,0.420089987,0.995,0.000171543,10000,tiny,1,5000,128,PRUNED
1720,1720,57,32:49.3,33:21.7,0 days 00:00:32.366672,128,10000,0.018454815,0.436169271,0.995,6.45E-05,10000,tiny,1,5000,128,PRUNED
1777,1777,57,14:43.0,15:20.9,0 days 00:00:37.881337,128,10000,0.014926815,0.042206621,0.995,0.000157625,10000,tiny,1,1,128,PRUNED
1796,1796,57,27:56.5,28:30.8,0 days 00:00:34.283195,128,10000,0.015680088,0.059709953,0.995,0.000301512,10000,tiny,1,1,128,PRUNED
1813,1813,57,39:37.8,40:12.2,0 days 00:00:34.361288,128,10000,0.015352651,0.402597626,0.995,0.001169461,10000,tiny,1,1,128,PRUNED
1830,1830,57,51:29.0,52:04.3,0 days 00:00:35.323647,128,10000,0.003342179,0.008290938,0.995,0.005303367,10000,tiny,1,1,128,PRUNED
1832,1832,57,52:41.2,53:16.7,0 days 00:00:35.469757,128,10000,0.070323699,0.055548595,0.995,0.00592411,10000,tiny,1,1,128,PRUNED
1837,1837,57,55:54.7,56:41.4,0 days 00:00:46.665418,128,10000,0.06458146,0.476976587,0.995,0.002785307,10000,large,1,5000,128,PRUNED
1874,1874,57,24:00.3,24:37.5,0 days 00:00:37.157679,128,10000,0.011743546,0.007877926,0.995,0.000159477,10000,tiny,1,1,4,PRUNED
1889,1889,57,34:36.9,35:10.8,0 days 00:00:33.846955,128,10000,0.019196775,0.002027434,0.995,0.000192533,10000,tiny,1,5000,128,PRUNED
1900,1900,57,42:28.6,43:06.1,0 days 00:00:37.516501,128,10000,0.002338529,0.005752528,0.995,0.000160056,10000,tiny,1,5000,128,PRUNED
1902,1902,57,43:48.3,44:25.7,0 days 00:00:37.387546,128,10000,0.018016037,0.001229716,0.995,0.003397681,10000,tiny,1,1,8,PRUNED
1910,1910,57,49:24.2,50:00.4,0 days 00:00:36.182030,128,10000,0.020375104,0.007787192,0.995,0.000548488,0,tiny,1,1,128,PRUNED
1939,1939,57,09:47.4,10:19.3,0 days 00:00:31.903399,128,10000,0.002263959,0.488622924,0.995,0.000121772,10000,tiny,2,1,8,PRUNED
1940,1940,57,10:19.3,11:02.0,0 days 00:00:42.758223,100,100000,0.004472645,0.004171297,0.995,0.002348854,10000,medium,1,1,128,PRUNED
1945,1945,57,13:41.5,14:23.0,0 days 00:00:41.468311,128,10000,0.051600446,0.025811263,0.995,0.000106419,10000,medium,1,1,128,PRUNED
1947,1947,57,14:57.9,15:35.4,0 days 00:00:37.472808,100,10000,0.001264865,0.003481151,0.995,0.000364561,10000,tiny,1,1,128,PRUNED
1950,1950,57,17:32.9,18:14.8,0 days 00:00:41.981665,100,10000,0.003355822,0.052266724,0.995,6.93E-05,10000,medium,1,1,4,PRUNED
1951,1951,57,18:14.8,18:50.6,0 days 00:00:35.802364,100,1000000,0.00277384,0.004559652,0.9,0.000146174,10000,tiny,1,1,8,PRUNED
1957,1957,57,22:33.3,23:14.0,0 days 00:00:40.777010,128,10000,0.002489317,0.015850333,0.995,0.000275884,10000,medium,1,15000,8,PRUNED
1963,1963,57,26:44.4,27:28.9,0 days 00:00:44.511490,128,10000,0.003270846,0.005608552,0.995,0.001213074,10000,medium,1,1,8,PRUNED
1965,1965,57,28:07.2,28:42.3,0 days 00:00:35.110735,128,1000000,0.001206947,0.003380499,0.9,3.90E-05,20000,tiny,1,1,128,PRUNED
1966,1966,57,28:42.3,29:15.0,0 days 00:00:32.759315,128,100000,0.074804035,0.003682285,0.995,9.77E-05,10000,medium,2,5000,1000,PRUNED
1978,1978,57,37:38.8,38:19.9,0 days 00:00:41.131424,128,10000,0.069623055,0.013291765,0.995,0.000225909,10000,medium,1,15000,128,PRUNED
1980,1980,57,38:52.8,39:38.1,0 days 00:00:45.314606,128,1000000,0.006118691,0.456726451,0.995,0.00059728,0,medium,1,1,4,PRUNED
1983,1983,57,41:15.8,41:47.8,0 days 00:00:32.039044,128,10000,0.064005826,0.004300541,0.995,0.002910623,10000,tiny,2,1,128,PRUNED
1987,1987,57,44:04.9,44:37.3,0 days 00:00:32.375900,16,10000,0.087994735,0.002527026,0.995,5.61E-05,20000,tiny,2,10000,128,PRUNED
1991,1991,57,46:40.9,47:19.9,0 days 00:00:38.998408,100,100000,0.002173892,0.006295342,0.995,0.000183082,10000,medium,1,5000,128,PRUNED
1998,1998,57,51:13.4,51:57.4,0 days 00:00:44.026303,128,10000,0.003112635,0.036794443,0.95,0.002316252,10000,medium,1,1,128,PRUNED
2005,2005,57,56:04.2,56:53.6,0 days 00:00:49.405441,128,1000000,0.02405734,0.064735748,0.995,0.000174359,10000,large,1,1,8,PRUNED
2043,2043,57,21:49.6,22:23.1,0 days 00:00:33.548946,128,10000,0.006267141,0.00428145,0.995,4.22E-05,10000,tiny,2,1,4,PRUNED
2049,2049,57,25:09.2,25:43.6,0 days 00:00:34.374420,128,10000,0.004636765,0.01545036,0.995,0.00145163,10000,tiny,1,15000,4,PRUNED
2068,2068,57,37:29.4,38:06.5,0 days 00:00:37.068254,128,10000,0.004172692,0.006809686,0.9,0.00028686,0,tiny,1,10000,4,PRUNED
2081,2081,57,46:21.1,46:48.3,0 days 00:00:27.139382,128,10000,0.101518679,0.004932991,0.995,0.000709783,10000,tiny,8,5000,16,PRUNED
2086,2086,57,49:33.6,50:09.1,0 days 00:00:35.482866,100,1000000,0.001229012,0.065851779,0.95,0.000163617,10000,tiny,1,1,8,PRUNED
2099,2099,57,58:33.6,59:05.0,0 days 00:00:31.405829,128,10000,0.137850235,0.0036417,0.95,2.70E-05,20000,tiny,2,1,128,PRUNED
2100,2100,57,59:05.0,59:42.9,0 days 00:00:37.855465,512,100000,0.003085351,0.023162718,0.98,0.000148338,10000,tiny,1,1,4,PRUNED
2101,2101,57,59:42.9,00:16.3,0 days 00:00:33.424636,128,1000000,0.197753622,0.281821633,0.995,8.47E-05,0,tiny,1,5000,128,PRUNED
2114,2114,57,08:50.9,09:27.7,0 days 00:00:36.755508,64,100000,0.002599372,0.002909234,0.995,0.000376268,20000,medium,2,1,8,PRUNED
2116,2116,57,10:09.0,10:47.4,0 days 00:00:38.431895,32,10000,0.018772826,0.003411274,0.995,0.000153978,5000,medium,1,5000,16,PRUNED
2122,2122,57,13:58.3,14:39.9,0 days 00:00:41.562678,512,1000000,0.022537542,0.376560278,0.995,3.15E-05,10000,medium,1,5000,128,PRUNED
2123,2123,57,14:39.9,15:31.1,0 days 00:00:51.258446,64,10000,0.004705004,0.16374495,0.995,0.005391973,10000,large,1,1,128,PRUNED
2131,2131,57,20:01.1,20:46.4,0 days 00:00:45.355059,512,10000,0.008169482,0.106465242,0.995,9.71E-05,10000,medium,1,1,4,PRUNED
2141,2141,57,26:45.2,27:26.7,0 days 00:00:41.481577,64,10000,0.074240756,0.001612808,0.995,0.002789918,10000,medium,1,15000,128,PRUNED
2146,2146,57,30:13.3,31:05.0,0 days 00:00:51.646285,64,10000,0.002556113,0.053399628,0.995,0.001772517,5000,large,1,1,128,PRUNED
2151,2151,57,34:02.4,34:39.0,0 days 00:00:36.608336,128,10000,0.163795885,0.328650406,0.995,0.000215033,5000,medium,2,1,8,PRUNED
2156,2156,57,37:24.4,38:03.6,0 days 00:00:39.150984,128,10000,0.00369099,0.001221101,0.95,4.37E-05,10000,medium,1,15000,128,PRUNED
2162,2162,57,41:32.6,42:05.3,0 days 00:00:32.677754,128,1000000,0.019920746,0.031940605,0.995,7.79E-05,10000,tiny,2,1,128,PRUNED
2168,2168,57,45:13.3,45:45.1,0 days 00:00:31.798357,128,1000000,0.005070234,0.003486934,0.995,0.000179439,10000,tiny,2,1,128,PRUNED
2178,2178,57,51:39.0,52:10.6,0 days 00:00:31.606482,128,1000000,0.003429345,0.002109334,0.995,0.00393627,10000,tiny,2,1,128,PRUNED
2182,2182,57,54:04.0,54:35.9,0 days 00:00:31.888812,128,1000000,0.025004772,0.002476678,0.995,0.012484367,10000,tiny,2,1,128,PRUNED
2189,2189,57,58:13.9,58:45.9,0 days 00:00:32.032234,128,1000000,0.003194997,0.247142587,0.995,0.000167388,10000,tiny,2,1,128,PRUNED
2201,2201,57,05:37.3,06:13.3,0 days 00:00:36.015820,32,1000000,0.003125449,0.005149185,0.995,0.003425262,10000,large,2,10000,128,PRUNED
2203,2203,57,07:19.6,07:55.4,0 days 00:00:35.826546,128,100000,0.004512648,0.175333159,0.9,0.001097517,10000,tiny,1,1,8,PRUNED
2206,2206,57,09:08.4,09:43.3,0 days 00:00:34.887850,128,1000000,0.156205508,0.207089646,0.995,5.02E-05,10000,tiny,1,1,128,PRUNED
2216,2216,57,15:59.6,16:45.4,0 days 00:00:45.740165,128,10000,0.01134015,0.004042696,0.995,3.23E-05,10000,large,1,10000,128,PRUNED
2235,2235,57,28:45.6,29:19.2,0 days 00:00:33.586694,128,1000000,0.005337552,0.117598573,0.995,0.000240463,1000,tiny,1,5000,256,PRUNED
2246,2246,57,35:14.7,35:47.9,0 days 00:00:33.171334,128,1000000,0.014306658,0.032901995,0.95,0.000179148,1000,tiny,1,5000,256,PRUNED
2247,2247,57,35:47.9,36:20.7,0 days 00:00:32.818507,128,1000000,0.124701209,0.021965189,0.995,0.000422973,10000,tiny,1,5000,256,PRUNED
2248,2248,57,36:20.7,36:53.6,0 days 00:00:32.876745,128,1000000,0.004588736,0.18565516,0.995,7.78E-05,10000,tiny,1,5000,256,PRUNED
2253,2253,57,39:13.7,39:48.6,0 days 00:00:34.909120,64,1000000,0.020546861,0.109525064,0.99,0.001113726,1000,tiny,1,1,256,PRUNED
2256,2256,57,40:58.1,41:36.8,0 days 00:00:38.678290,64,1000000,0.009213026,0.233713938,0.995,0.005408873,10000,tiny,1,1,256,PRUNED
2262,2262,57,45:03.3,45:34.0,0 days 00:00:30.743828,64,1000000,0.004259253,0.100872796,0.99,0.00025825,10000,tiny,2,15000,4,PRUNED
2266,2266,57,47:26.1,48:02.4,0 days 00:00:36.325748,128,1000000,0.028846562,0.029713805,0.995,0.000767265,1000,tiny,1,1,16,PRUNED
2269,2269,57,49:25.7,50:05.4,0 days 00:00:39.652401,64,10000,0.192030903,0.400153736,0.995,0.000154362,10000,large,2,1,256,PRUNED
2288,2288,57,02:15.4,02:48.7,0 days 00:00:33.307037,128,1000000,0.014756227,0.041850502,0.995,0.003187024,10000,tiny,1,15000,128,PRUNED
2295,2295,57,06:40.9,07:16.0,0 days 00:00:35.118221,128,1000000,0.00324707,0.130535641,0.9999,0.00015784,10000,tiny,1,1,128,PRUNED
2308,2308,57,14:58.4,15:33.0,0 days 00:00:34.529469,32,10000,0.066967168,0.001260046,0.995,0.002913701,10000,tiny,1,1,128,PRUNED
2309,2309,57,15:33.0,16:08.1,0 days 00:00:35.127638,100,1000000,0.009988017,0.334461807,0.995,0.00017155,1000,tiny,1,1,128,PRUNED
2313,2313,57,17:57.1,18:32.1,0 days 00:00:35.016513,64,1000000,0.003712829,0.095442081,0.995,0.000595805,1000,tiny,1,15000,4,PRUNED
2318,2318,57,21:00.4,21:42.4,0 days 00:00:41.987520,128,10000,0.00784984,0.017380196,0.995,0.009306858,1000,large,2,1,128,PRUNED
2320,2320,57,22:29.0,23:03.5,0 days 00:00:34.467798,32,1000000,0.018524735,0.00111435,0.995,0.001878415,1000,tiny,1,5000,4,PRUNED
2330,2330,57,28:49.7,29:17.4,0 days 00:00:27.697924,64,10000,0.003433293,0.005184469,0.995,0.000141673,10000,tiny,8,15000,128,PRUNED
2341,2341,57,36:04.6,36:37.8,0 days 00:00:33.228944,128,1000000,0.108390031,0.001930621,0.995,7.58E-05,10000,tiny,1,20000,128,PRUNED
2352,2352,57,43:08.6,43:38.6,0 days 00:00:30.006575,128,1000000,0.006218113,0.183631364,0.9,9.40E-05,1000,tiny,2,5000,128,PRUNED
2358,2358,57,47:06.4,47:42.5,0 days 00:00:36.095774,32,10000,0.011798845,0.016046073,0.95,0.002459034,10000,tiny,1,1,4,PRUNED
2360,2360,57,48:16.9,48:55.6,0 days 00:00:38.632197,100,1000000,0.004259868,0.02374073,0.99,0.000110296,10000,small,1,20000,128,PRUNED
2365,2365,57,51:27.6,52:04.0,0 days 00:00:36.387487,64,10000,0.035739417,0.001630252,0.99,0.000363647,1000,tiny,1,5000,4,PRUNED
2369,2369,57,53:53.3,54:28.4,0 days 00:00:35.149701,64,10000,0.051051076,0.01363,0.98,0.000172117,20000,tiny,1,1,128,PRUNED
2390,2390,57,07:06.0,07:56.5,0 days 00:00:50.529931,128,10000,0.002834368,0.063044193,0.995,0.001250038,10000,large,1,1,128,PRUNED
2392,2392,57,08:37.0,09:13.3,0 days 00:00:36.337850,64,1000000,0.0046292,0.306934712,0.99,0.00015906,5000,tiny,1,1,4,PRUNED
2395,2395,57,10:20.4,10:59.9,0 days 00:00:39.474160,64,1000000,0.005816188,0.00602817,0.995,0.002052062,0,small,1,1,256,PRUNED
2411,2411,57,21:23.5,21:52.9,0 days 00:00:29.446463,128,50000,0.015642734,0.004973795,0.9,0.001206119,10000,tiny,2,20000,128,PRUNED
2413,2413,57,22:40.2,23:21.5,0 days 00:00:41.327659,64,50000,0.046755836,0.160583944,0.9999,6.50E-05,5000,medium,1,20000,4,PRUNED
2424,2424,57,30:19.8,31:00.0,0 days 00:00:40.174994,128,10000,0.027920043,0.055561057,0.99,2.73E-05,1000,medium,1,5000,128,PRUNED
2431,2431,57,35:03.8,35:37.6,0 days 00:00:33.833523,128,1000000,0.013618446,0.002885765,0.9999,0.01044249,10000,medium,2,10000,128,PRUNED
2432,2432,57,35:37.6,36:13.6,0 days 00:00:35.963346,128,1000000,0.012904984,0.002625814,0.9999,7.98E-05,1000,large,2,20000,128,PRUNED
2456,2456,57,51:23.4,51:59.9,0 days 00:00:36.531806,64,1000000,0.021304158,0.001328132,0.9999,0.004556753,10000,medium,2,20000,128,PRUNED
2460,2460,57,53:52.4,54:30.0,0 days 00:00:37.529996,100,1000000,0.016299666,0.003206122,0.9999,0.003064624,1000,medium,2,1,16,PRUNED
2465,2465,57,56:52.3,57:23.6,0 days 00:00:31.358063,128,1000000,0.053061262,0.472977669,0.98,0.007477112,5000,tiny,2,1,1000,PRUNED
2475,2475,57,04:14.2,04:51.7,0 days 00:00:37.432943,64,50000,0.11272837,0.019396162,0.98,0.000128741,0,medium,2,1,128,PRUNED
2477,2477,57,05:24.1,05:56.6,0 days 00:00:32.516698,128,50000,0.129047569,0.087601406,0.9999,0.001545297,1000,tiny,2,1,8,PRUNED
2482,2482,57,08:17.4,08:54.7,0 days 00:00:37.348321,64,1000000,0.009845986,0.202035995,0.999,2.01E-05,1000,medium,2,1,128,PRUNED
2496,2496,57,17:58.8,18:33.1,0 days 00:00:34.357671,32,50000,0.010605001,0.004888455,0.9999,7.33E-05,1000,tiny,1,5000,128,PRUNED
2503,2503,57,23:29.1,24:02.9,0 days 00:00:33.792629,32,50000,0.097091748,0.005370549,0.9999,8.91E-05,1000,tiny,1,5000,128,PRUNED
2526,2526,57,40:35.6,41:09.1,0 days 00:00:33.549467,32,1000000,0.001537733,0.003860685,0.9999,0.000113764,1000,tiny,1,5000,128,PRUNED
2529,2529,57,42:40.2,43:14.0,0 days 00:00:33.841331,32,1000000,0.001194688,0.017106972,0.9999,3.55E-05,1000,tiny,1,5000,128,PRUNED
2532,2532,57,44:44.2,45:18.0,0 days 00:00:33.797966,32,1000000,0.001248699,0.003566232,0.9999,8.73E-05,1000,tiny,1,5000,128,PRUNED
2536,2536,57,47:17.9,47:54.0,0 days 00:00:36.077703,32,1000000,0.001794517,0.004310445,0.9999,0.001093155,1000,tiny,1,1,128,PRUNED
2545,2545,57,53:17.6,53:54.0,0 days 00:00:36.357865,32,1000000,0.001533996,0.002961604,0.9999,0.007365756,1000,tiny,1,1,128,PRUNED
2554,2554,57,59:59.0,00:34.8,0 days 00:00:35.798236,32,1000000,0.006491272,0.451219066,0.9999,0.002410789,1000,tiny,1,1,128,PRUNED
2577,2577,57,14:59.8,15:32.4,0 days 00:00:32.610819,32,1000000,0.023599264,0.107122448,0.9,8.54E-05,20000,tiny,1,5000,128,PRUNED
2579,2579,57,16:09.9,16:45.8,0 days 00:00:35.908907,32,50000,0.082260543,0.015323912,0.95,0.001652351,0,tiny,1,1,128,PRUNED
2584,2584,57,19:39.9,20:17.0,0 days 00:00:37.046565,256,50000,0.001418407,0.061904901,0.99,0.00027976,1000,tiny,1,1,128,PRUNED
2587,2587,57,21:31.9,22:07.0,0 days 00:00:35.155458,256,50000,0.001964542,0.121835057,0.99,0.000156055,1000,tiny,1,5000,256,PRUNED
2595,2595,57,27:04.8,27:40.9,0 days 00:00:36.118730,128,50000,0.049496749,0.021951918,0.9999,0.001183865,1000,tiny,1,1,128,PRUNED
2596,2596,57,27:40.9,28:15.8,0 days 00:00:34.885701,32,1000000,0.005750054,0.001135897,0.99,0.001891273,1000,tiny,1,5000,4,PRUNED
2624,2624,57,46:13.4,46:51.5,0 days 00:00:38.124885,128,1000000,0.003414639,0.005662747,0.98,0.000472781,1000,tiny,1,1,4,PRUNED
2642,2642,57,57:36.0,58:04.8,0 days 00:00:28.787835,256,50000,0.003448105,0.386734373,0.995,0.000106732,1000,tiny,4,5000,128,PRUNED
2643,2643,57,58:04.8,58:44.4,0 days 00:00:39.636714,128,1000000,0.044754847,0.001220743,0.9,0.00202243,10000,small,1,1,256,PRUNED
2644,2644,57,58:44.4,59:15.4,0 days 00:00:30.985036,128,50000,0.193481554,0.003123316,0.99,0.009739184,1000,tiny,2,20000,128,PRUNED
2651,2651,57,03:01.0,03:38.4,0 days 00:00:37.394061,32,1000000,0.001895457,0.054830908,0.9999,0.000652407,1000,tiny,1,1,128,PRUNED
2657,2657,57,07:04.2,07:37.6,0 days 00:00:33.476074,128,50000,0.00438019,0.114342846,0.98,0.000137134,10000,tiny,1,20000,256,PRUNED
2662,2662,57,09:53.6,10:29.7,0 days 00:00:36.066964,256,50000,0.007949264,0.443205159,0.99,0.000105788,10000,tiny,1,20000,8,PRUNED
2671,2671,57,15:55.0,16:23.8,0 days 00:00:28.792300,128,10000,0.013217082,0.141220409,0.9,0.000152299,1000,tiny,4,5000,256,PRUNED
2672,2672,57,16:23.8,17:02.6,0 days 00:00:38.783239,32,100000,0.001700571,0.002219455,0.98,9.65E-05,10000,medium,1,15000,128,PRUNED
2675,2675,57,18:05.0,18:41.9,0 days 00:00:36.922265,256,10000,0.001002845,0.042785034,0.95,0.000386619,10000,tiny,1,1,4,PRUNED
2681,2681,57,21:53.0,22:25.0,0 days 00:00:31.931056,512,50000,0.02062026,0.074198817,0.98,0.000155736,1000,medium,4,20000,4,PRUNED
2703,2703,57,38:29.6,39:10.7,0 days 00:00:41.119747,128,1000000,0.0056298,0.026788183,0.9,0.000873425,10000,tiny,4,1,1,PRUNED
2706,2706,57,40:30.1,41:05.0,0 days 00:00:34.881696,128,1000000,0.004553195,0.114263236,0.995,0.000129801,10000,medium,2,5000,128,PRUNED
2714,2714,57,45:29.7,46:00.7,0 days 00:00:31.024673,32,1000000,0.002966085,0.082269633,0.99,0.021999769,10000,medium,4,20000,256,PRUNED
2718,2718,57,48:22.2,49:06.4,0 days 00:00:44.121930,128,10000,0.008178718,0.101713598,0.9999,0.000136535,10000,medium,4,5000,1,PRUNED
2720,2720,57,49:42.7,50:16.4,0 days 00:00:33.682365,128,50000,0.06535558,0.031300435,0.98,0.004206231,10000,tiny,1,20000,8,PRUNED
2733,2733,57,58:09.7,58:46.7,0 days 00:00:37.001576,256,10000,0.103354998,0.001254429,0.9,6.16E-05,10000,tiny,8,1,1,PRUNED
2746,2746,57,06:52.2,07:26.5,0 days 00:00:34.328651,32,50000,0.00560981,0.004317729,0.99,0.002565093,10000,tiny,1,20000,1,PRUNED
2754,2754,57,12:34.9,13:13.0,0 days 00:00:38.142276,64,10000,0.076434164,0.197859327,0.99,7.24E-05,1000,tiny,1,15000,4,PRUNED
2758,2758,57,15:14.3,15:44.8,0 days 00:00:30.453142,100,50000,0.008124073,0.001134785,0.9,2.47E-05,1000,tiny,8,5000,128,PRUNED
2759,2759,57,15:44.8,16:22.6,0 days 00:00:37.786637,16,10000,0.01454353,0.018944846,0.99,0.001786639,1000,tiny,1,1,1,PRUNED
