,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
2450,2450,11,57:51.2,00:46.2,0 days 00:02:55.037607,256,100000,0.017849807,0.388104994,0.99,0.000973269,5000,small,1,5000,128,COMPLETE
2503,2503,11,39:31.2,41:17.8,0 days 00:01:46.536673,512,100000,0.062291618,0.004415703,0.9,7.78E-05,10000,small,1,5000,16,PRUNED
2517,2517,11,05:20.9,09:24.4,0 days 00:04:03.421153,512,1000000,0.011463904,0.056945107,0.995,0.000728595,10000,tiny,1,1,1000,COMPLETE
2518,2518,11,09:24.4,11:35.8,0 days 00:02:11.399844,512,100000,0.068314141,0.075886746,0.999,2.70E-05,1000,medium,1,5000,16,PRUNED
2533,2533,11,38:33.4,39:58.8,0 days 00:01:25.358548,100,100000,0.001618507,0.003014341,0.9,0.000583597,10000,small,1,10000,4,PRUNED
2728,2728,11,48:47.3,50:25.3,0 days 00:01:37.948777,256,100000,0.001500255,0.055801526,0.95,0.000269903,1000,tiny,2,5000,1,PRUNED
2754,2754,11,38:32.5,40:45.0,0 days 00:02:12.492169,512,100000,0.030668444,0.165812714,0.999,0.003101002,1000,medium,1,5000,256,PRUNED
2796,2796,11,04:03.3,05:55.9,0 days 00:01:52.523805,512,100000,0.067380463,0.16762814,0.98,0.000345866,1000,tiny,1,1000,1,PRUNED
2949,2949,11,55:16.7,56:49.4,0 days 00:01:32.767252,100,50000,0.00572147,0.092420249,0.9,0.000229235,1000,tiny,1,5000,16,PRUNED
3011,3011,11,51:53.1,53:19.7,0 days 00:01:26.594881,100,10000,0.165565671,0.002968282,0.9,0.003271128,1000,tiny,1,20000,128,PRUNED
3133,3133,11,48:38.1,50:23.1,0 days 00:01:44.962052,512,100000,0.078665983,0.298853698,0.999,0.000478593,1000,tiny,1,5000,16,PRUNED
3230,3230,11,51:56.8,54:05.2,0 days 00:02:08.433885,512,10000,0.001211151,0.002532961,0.999,0.001983097,10000,tiny,1,15000,256,PRUNED
3401,3401,11,20:59.8,22:30.9,0 days 00:01:31.123113,32,100000,0.00225045,0.144428762,0.95,0.000529285,10000,medium,1,15000,8,PRUNED
3421,3421,11,00:29.8,02:33.8,0 days 00:02:03.970018,512,100000,0.003457779,0.014367777,0.95,0.000469214,10000,medium,1,15000,8,PRUNED
3466,3466,11,33:35.6,34:25.0,0 days 00:00:49.457130,512,100000,0.003754022,0.197901034,0.99,0.000648599,5000,medium,8,15000,8,PRUNED
3500,3500,11,33:54.3,35:55.3,0 days 00:02:00.931987,512,100000,0.002163334,0.016355025,0.9,2.91E-05,10000,medium,1,20000,8,PRUNED
3501,3501,11,35:55.3,37:44.9,0 days 00:01:49.610291,256,100000,0.00603078,0.145586871,0.999,6.90E-05,5000,medium,1,10000,16,PRUNED
3516,3516,11,03:50.8,05:55.7,0 days 00:02:04.909547,512,100000,0.003066127,0.33771683,0.99,3.88E-05,1000,medium,1,20000,16,PRUNED
3582,3582,11,21:05.9,22:00.5,0 days 00:00:54.565379,16,100000,0.0047334,0.297076143,0.9,0.001306868,5000,large,8,15000,8,PRUNED
12,12,10,49:08.1,52:07.5,0 days 00:02:59.400424,32,1000000,0.029796524,0.004636676,0.99,7.87E-05,0,large,2,15000,1,COMPLETE
26,26,10,13:15.7,15:57.9,0 days 00:02:42.185561,256,10000,0.058784083,0.125094829,0.999,4.44E-05,0,tiny,1,10000,16,COMPLETE
43,43,10,41:04.4,42:16.2,0 days 00:01:11.788298,256,1000000,0.116123126,0.230502404,0.9,0.001650506,10000,large,2,5000,8,PRUNED
52,52,10,55:33.3,56:46.2,0 days 00:01:12.868694,128,1000000,0.163540146,0.177206167,0.99,0.004313778,10000,large,8,5000,16,COMPLETE
140,140,10,16:22.9,17:30.6,0 days 00:01:07.740939,512,100000,0.042454232,0.21118459,0.99,0.000291692,5000,medium,4,1,4,PRUNED
184,184,10,49:18.0,50:17.7,0 days 00:00:59.683240,128,1000000,0.155759085,0.324491637,0.999,0.001234299,5000,small,2,20000,4,PRUNED
186,186,10,52:18.0,54:01.4,0 days 00:01:43.410731,256,10000,0.049125006,0.02916619,0.999,0.000648707,5000,medium,1,5000,256,PRUNED
188,188,10,57:36.4,58:51.9,0 days 00:01:15.526228,64,1000000,0.108278586,0.047355362,0.999,0.000497081,20000,tiny,2,15000,1,PRUNED
226,226,10,10:10.2,11:09.3,0 days 00:00:59.090251,256,10000,0.122377761,0.188283429,0.9999,0.001124229,10000,tiny,2,20000,16,PRUNED
263,263,10,33:20.7,34:46.1,0 days 00:01:25.453869,16,10000,0.055156188,0.020986434,0.999,0.000566863,5000,medium,1,5000,16,PRUNED
273,273,10,53:44.3,54:44.2,0 days 00:00:59.982293,64,10000,0.099088464,0.147172575,0.999,0.000399211,10000,medium,2,15000,16,PRUNED
290,290,10,28:46.2,29:58.2,0 days 00:01:12.027782,256,10000,0.032760171,0.008227204,0.999,0.000497551,10000,large,2,15000,256,PRUNED
294,294,10,34:31.9,35:28.3,0 days 00:00:56.448319,256,100000,0.067697914,0.001845566,0.999,0.001388418,5000,large,4,5000,8,PRUNED
359,359,10,53:47.5,55:18.5,0 days 00:01:31.078069,128,10000,0.031472346,0.012031044,0.9,0.002514123,20000,medium,1,1000,4,PRUNED
366,366,10,06:51.1,08:25.8,0 days 00:01:34.740546,100,10000,0.017608119,0.01545473,0.99,3.23E-05,20000,medium,1,5000,1,PRUNED
492,492,10,50:30.3,52:25.3,0 days 00:01:54.973961,512,100000,0.01138984,0.003905704,0.95,0.001376361,1000,tiny,1,5000,1,PRUNED
506,506,10,18:37.4,20:29.4,0 days 00:01:51.921728,512,100000,0.013575851,0.037298813,0.9,2.53E-05,1000,tiny,1,20000,1,PRUNED
514,514,10,36:52.0,38:14.6,0 days 00:01:22.595313,64,50000,0.006476881,0.207672437,0.9,0.000660088,1000,small,1,5000,4,PRUNED
539,539,10,25:08.6,27:06.6,0 days 00:01:58.054267,512,50000,0.004331636,0.00230304,0.9999,0.000493396,1000,small,1,5000,1,PRUNED
646,646,10,06:16.1,07:40.2,0 days 00:01:24.073808,128,100000,0.003347319,0.04155878,0.9,0.000646372,5000,small,1,5000,128,PRUNED
659,659,10,34:04.7,35:47.6,0 days 00:01:42.807732,512,100000,0.009251755,0.053009497,0.9,0.001651142,1000,tiny,1,5000,1000,PRUNED
709,709,10,19:22.0,21:47.4,0 days 00:02:25.418306,512,100000,0.009949042,0.255882094,0.999,0.001090853,5000,large,4,15000,1,PRUNED
727,727,10,58:47.8,01:16.7,0 days 00:02:28.919164,64,100000,0.007279719,0.005133661,0.99,0.000546626,10000,tiny,1,5000,16,COMPLETE
781,781,10,55:58.4,57:25.4,0 days 00:01:26.998687,100,100000,0.003610074,0.001646111,0.9,4.96E-05,1000,small,1,20000,16,PRUNED
790,790,10,12:53.3,14:19.7,0 days 00:01:26.410907,512,100000,0.012702536,0.005009756,0.9,0.000106224,1000,large,2,5000,1000,PRUNED
897,897,10,01:20.4,03:36.6,0 days 00:02:16.146237,512,100000,0.030022728,0.120482068,0.999,1.87E-05,1000,large,1,5000,4,PRUNED
908,908,10,24:19.6,25:54.8,0 days 00:01:35.256562,16,1000000,0.010024412,0.173575028,0.9,0.000332219,1000,large,1,15000,4,PRUNED
942,942,10,31:09.6,32:37.0,0 days 00:01:27.412830,128,50000,0.0075868,0.391122432,0.9,0.00105925,10000,small,1,1000,1,PRUNED
946,946,10,40:05.1,41:53.5,0 days 00:01:48.386124,512,100000,0.102453959,0.002885815,0.99,0.00016525,1000,small,1,20000,16,PRUNED
1072,1072,10,11:07.7,12:46.8,0 days 00:01:39.124680,512,100000,0.015623127,0.087575273,0.9,0.000723803,20000,small,1,5000,16,PRUNED
1079,1079,10,26:22.5,27:51.8,0 days 00:01:29.301798,128,100000,0.097276887,0.006535206,0.9,0.004231121,0,small,1,5000,4,PRUNED
1133,1133,10,20:43.2,21:59.6,0 days 00:01:16.386258,512,50000,0.002479532,0.001472088,0.99,0.001466214,1000,small,2,5000,8,PRUNED
1290,1290,10,34:52.6,36:34.4,0 days 00:01:41.774488,128,100000,0.100130382,0.075658846,0.9,4.04E-05,1000,large,1,10000,256,PRUNED
1298,1298,10,51:20.1,53:04.7,0 days 00:01:44.652840,512,100000,0.002504773,0.016878567,0.9,0.000184904,10000,small,1,5000,128,PRUNED
1306,1306,10,07:39.4,09:17.7,0 days 00:01:38.341695,100,100000,0.06457694,0.16908114,0.9,0.000110606,1000,small,1,5000,1,PRUNED
1337,1337,10,08:43.2,11:19.4,0 days 00:02:36.185538,100,10000,0.180635505,0.109234379,0.9,0.001154081,5000,tiny,1,5000,16,COMPLETE
1344,1344,10,24:35.7,25:26.1,0 days 00:00:50.427874,512,1000000,0.014368705,0.039058865,0.9,0.000827597,1000,small,8,10000,8,PRUNED
1371,1371,10,17:35.7,19:07.0,0 days 00:01:31.234832,16,50000,0.013939334,0.003105413,0.99,6.39E-05,1000,medium,8,10000,1,PRUNED
1420,1420,10,00:07.1,01:42.8,0 days 00:01:35.762092,32,10000,0.001820127,0.005051074,0.9,0.00142399,5000,medium,1,5000,1,PRUNED
1431,1431,10,21:59.6,24:17.1,0 days 00:02:17.472924,512,10000,0.0156079,0.069888885,0.9,0.000765585,5000,large,1,5000,8,PRUNED
1486,1486,10,20:48.2,22:34.2,0 days 00:01:46.044668,512,10000,0.02555588,0.119032339,0.9,2.03E-05,5000,tiny,1,5000,4,PRUNED
1528,1528,10,42:04.0,43:30.0,0 days 00:01:26.002447,100,100000,0.013051099,0.007180813,0.9,0.000444951,5000,tiny,1,5000,1,PRUNED
1603,1603,10,06:59.8,07:58.0,0 days 00:00:58.244279,100,100000,0.014375543,0.389306061,0.9,0.001609812,0,tiny,2,20000,128,PRUNED
1623,1623,10,46:30.4,48:36.5,0 days 00:02:06.131532,512,100000,0.00728365,0.005744612,0.9,0.002930275,10000,medium,1,5000,16,PRUNED
1706,1706,10,31:03.5,31:50.1,0 days 00:00:46.673252,512,100000,0.006719624,0.117117552,0.99,0.002047982,1000,small,8,5000,16,PRUNED
1724,1724,10,02:26.1,03:32.8,0 days 00:01:06.775054,512,100000,0.010777449,0.358639383,0.95,0.001246362,1000,small,2,15000,1000,PRUNED
1747,1747,10,48:00.7,49:51.6,0 days 00:01:50.964039,512,100000,0.008453303,0.003114821,0.9,1.68E-05,10000,small,1,15000,1,PRUNED
1758,1758,10,09:34.2,11:57.5,0 days 00:02:23.300922,512,100000,0.01134645,0.003743241,0.9,5.23E-05,0,large,1,5000,1,PRUNED
1761,1761,10,17:21.4,19:07.1,0 days 00:01:45.738119,256,50000,0.176639796,0.016847042,0.999,0.001280679,5000,medium,1,5000,16,PRUNED
1801,1801,10,42:47.7,44:53.9,0 days 00:02:06.230070,512,50000,0.002422389,0.002043454,0.95,0.000611038,0,small,8,5000,1,PRUNED
1860,1860,10,45:35.5,47:02.2,0 days 00:01:26.681095,64,10000,0.008742675,0.077767595,0.9999,3.45E-05,10000,tiny,1,20000,128,PRUNED
1911,1911,10,26:06.2,27:51.9,0 days 00:01:45.766621,512,50000,0.010513922,0.061214107,0.9,1.91E-05,1000,tiny,1,5000,256,PRUNED
1920,1920,10,44:00.8,44:47.0,0 days 00:00:46.214904,512,100000,0.002597603,0.165717385,0.9,0.000980843,1000,tiny,8,5000,16,PRUNED
1971,1971,10,24:27.6,25:39.9,0 days 00:01:12.309485,512,100000,0.145541689,0.096277293,0.95,0.000817531,5000,tiny,2,5000,16,PRUNED
2009,2009,10,37:51.5,39:29.4,0 days 00:01:37.826371,256,1000000,0.123357283,0.149166963,0.99,0.000181012,10000,medium,1,5000,128,PRUNED
2020,2020,10,57:12.2,59:57.9,0 days 00:02:45.730741,512,100000,0.00107937,0.020396171,0.99,0.000662278,5000,large,1,5000,16,PRUNED
2026,2026,10,10:40.7,12:43.8,0 days 00:02:03.045299,512,10000,0.101118432,0.006932175,0.999,0.003237897,10000,medium,1,5000,256,PRUNED
2069,2069,10,33:29.3,34:13.4,0 days 00:00:44.047926,100,1000000,0.033101333,0.019622075,0.99,0.001831617,5000,tiny,8,15000,16,PRUNED
2088,2088,10,06:13.9,07:05.7,0 days 00:00:51.811741,64,1000000,0.002864605,0.030873551,0.99,6.55E-05,5000,tiny,4,5000,16,PRUNED
2135,2135,10,34:07.4,35:03.1,0 days 00:00:55.705881,512,10000,0.019186329,0.089674334,0.999,0.000713719,1000,small,4,5000,16,PRUNED
2167,2167,10,34:38.9,36:01.1,0 days 00:01:22.214365,512,10000,0.004145987,0.053559574,0.999,0.001010364,10000,medium,2,20000,128,PRUNED
2223,2223,10,03:55.8,05:56.7,0 days 00:02:00.883863,256,50000,0.143789154,0.003164139,0.9,2.74E-05,10000,large,4,5000,1,PRUNED
2237,2237,10,25:01.2,26:44.1,0 days 00:01:42.868842,128,100000,0.113767623,0.007177896,0.9,0.001051618,10000,large,1,5000,16,PRUNED
2297,2297,10,15:32.1,17:02.4,0 days 00:01:30.265001,256,50000,0.121338449,0.091970133,0.95,6.70E-05,10000,small,1,5000,16,PRUNED
2309,2309,10,36:03.5,37:26.8,0 days 00:01:23.301069,16,50000,0.007617921,0.169799155,0.9,0.001895928,1000,small,1,5000,128,PRUNED
2425,2425,10,13:32.6,14:49.3,0 days 00:01:16.709728,100,1000000,0.122001784,0.004085631,0.9,5.16E-05,20000,tiny,1,5000,16,PRUNED
2433,2433,10,28:11.8,29:32.2,0 days 00:01:20.406927,128,100000,0.002135335,0.143913127,0.9,5.29E-05,10000,tiny,1,5000,128,PRUNED
2434,2434,10,29:32.2,32:21.5,0 days 00:02:49.267479,512,10000,0.005167434,0.010314375,0.99,0.002557301,1000,large,2,5000,16,COMPLETE
2474,2474,10,42:56.5,44:17.0,0 days 00:01:20.478192,32,1000000,0.02992917,0.003201397,0.99,2.18E-05,20000,small,2,5000,1,PRUNED
2552,2552,10,13:05.2,15:21.1,0 days 00:02:15.904545,512,1000000,0.004201821,0.003326713,0.9,9.52E-05,5000,medium,1,20000,16,PRUNED
2649,2649,10,25:04.9,26:53.2,0 days 00:01:48.275076,512,100000,0.04563851,0.018791789,0.99,3.02E-05,1000,tiny,1,5000,16,PRUNED
2695,2695,10,48:07.3,49:04.2,0 days 00:00:56.882143,128,10000,0.034636598,0.115287376,0.9,0.00013707,0,large,4,5000,16,PRUNED
2705,2705,10,07:54.4,09:42.6,0 days 00:01:48.155425,512,100000,0.098696869,0.103697845,0.99,1.06E-05,1000,tiny,1,5000,16,PRUNED
2729,2729,10,50:25.3,52:17.2,0 days 00:01:51.861293,512,1000000,0.045731632,0.351921811,0.99,7.74E-05,5000,small,1,5000,16,PRUNED
2747,2747,10,25:53.4,27:16.6,0 days 00:01:23.205693,128,10000,0.071522022,0.122826867,0.9,3.69E-05,10000,tiny,1,5000,4,PRUNED
2844,2844,10,32:09.3,36:08.3,0 days 00:03:58.965039,256,10000,0.022742716,0.016797249,0.9,0.000805556,1000,large,1,5000,1,COMPLETE
2858,2858,10,59:27.8,01:00.1,0 days 00:01:32.287778,16,50000,0.032309638,0.064599319,0.9,3.60E-05,5000,large,1,5000,128,PRUNED
2930,2930,10,20:18.7,21:40.8,0 days 00:01:22.166809,512,100000,0.025966906,0.002710223,0.95,0.001086582,1000,small,8,15000,128,COMPLETE
2937,2937,10,34:57.3,36:23.9,0 days 00:01:26.596357,128,10000,0.101048431,0.038766905,0.999,0.001231342,1000,tiny,1,5000,16,PRUNED
2946,2946,10,49:57.7,52:13.5,0 days 00:02:15.889433,512,10000,0.001299319,0.156837865,0.95,0.000484879,1000,medium,1,10000,1,PRUNED
3010,3010,10,50:17.4,51:53.1,0 days 00:01:35.728952,128,10000,0.090031488,0.045434376,0.9,5.42E-05,1000,small,1,1,128,PRUNED
3039,3039,10,46:21.6,48:09.3,0 days 00:01:47.724902,512,50000,0.003795124,0.171963375,0.9,0.002144504,20000,small,1,5000,1,PRUNED
3084,3084,10,10:39.5,12:23.9,0 days 00:01:44.371629,128,10000,0.065862172,0.006577863,0.999,0.000927416,10000,large,1,15000,1,PRUNED
3085,3085,10,12:23.9,16:32.3,0 days 00:04:08.429688,512,50000,0.005744023,0.142679972,0.9,0.001346606,1000,medium,1,20000,8,COMPLETE
3369,3369,10,14:53.3,16:16.4,0 days 00:01:23.083709,512,100000,0.003425549,0.121811931,0.9,0.000448802,1000,medium,2,15000,128,PRUNED
3410,3410,10,37:48.6,39:52.5,0 days 00:02:03.903233,512,100000,0.003568144,0.149816229,0.95,0.000569823,10000,medium,1,15000,8,PRUNED
3424,3424,10,05:50.0,08:10.9,0 days 00:02:20.929494,512,100000,0.002958676,0.097004205,0.95,0.00022251,10000,medium,1,1,8,PRUNED
3448,3448,10,56:22.6,57:16.5,0 days 00:00:53.948036,256,100000,0.00196928,0.141280628,0.95,0.000498935,10000,medium,4,15000,16,PRUNED
3467,3467,10,34:25.0,35:52.5,0 days 00:01:27.447416,16,100000,0.002233628,0.01388661,0.999,0.000874435,10000,medium,1,15000,8,PRUNED
3474,3474,10,49:47.5,51:21.4,0 days 00:01:33.928622,128,100000,0.001835886,0.009674303,0.999,0.000349643,10000,medium,1,15000,8,PRUNED
3492,3492,10,20:44.2,22:49.5,0 days 00:02:05.293596,512,100000,0.014934585,0.007667982,0.9,0.000388391,10000,medium,1,15000,8,PRUNED
3542,3542,10,51:32.4,53:37.3,0 days 00:02:04.903195,512,100000,0.173807665,0.147714365,0.9,2.33E-05,1000,medium,1,15000,16,PRUNED
3571,3571,10,56:42.3,58:38.4,0 days 00:01:56.113526,256,100000,0.011245012,0.009445682,0.9,0.005070612,5000,large,1,10000,8,PRUNED
47,47,9,48:27.6,49:34.8,0 days 00:01:07.228819,64,100000,0.094918614,0.166864361,0.999,0.000287118,0,large,2,20000,4,PRUNED
130,130,9,53:19.5,54:45.7,0 days 00:01:26.164438,256,1000000,0.071525577,0.113962959,0.999,0.00018184,10000,tiny,1,15000,8,PRUNED
173,173,9,25:05.2,26:49.0,0 days 00:01:43.771962,256,10000,0.071549129,0.151830859,0.999,0.001538815,5000,medium,1,5000,256,PRUNED
190,190,9,00:34.3,02:25.0,0 days 00:01:50.733099,256,10000,0.088658798,0.097832258,0.999,0.000299467,1000,large,1,15000,16,PRUNED
284,284,9,16:49.4,18:02.1,0 days 00:01:12.748894,256,10000,0.038508035,0.06191765,0.999,0.000446437,10000,large,2,15000,256,PRUNED
391,391,9,04:56.5,06:41.2,0 days 00:01:44.702978,256,10000,0.015863521,0.007895176,0.99,0.002140415,5000,medium,1,10000,16,PRUNED
623,623,9,20:55.2,22:46.0,0 days 00:01:50.772008,512,100000,0.003081826,0.085934467,0.99,3.73E-05,1000,tiny,1,5000,1,PRUNED
634,634,9,44:27.9,46:08.1,0 days 00:01:40.256437,512,100000,0.004296637,0.002243539,0.9,0.00092932,1000,small,1,10000,1000,PRUNED
681,681,9,21:45.0,23:08.1,0 days 00:01:23.060459,32,100000,0.007335523,0.003301756,0.99,0.000728184,0,tiny,1,5000,1,PRUNED
702,702,9,05:33.7,07:22.8,0 days 00:01:49.097675,512,100000,0.008895501,0.001153075,0.9,0.004207049,1000,tiny,1,5000,256,PRUNED
707,707,9,13:55.1,15:46.9,0 days 00:01:51.754625,512,100000,0.114183015,0.004146074,0.9,7.04E-05,0,tiny,1,10000,1,PRUNED
747,747,9,45:24.2,47:16.7,0 days 00:01:52.540082,512,100000,0.001772506,0.143031001,0.9,2.70E-05,10000,small,1,1,128,PRUNED
795,795,9,23:54.4,25:22.9,0 days 00:01:28.456541,100,1000000,0.006136302,0.008352805,0.9,0.000185718,5000,small,8,5000,1,PRUNED
1024,1024,9,24:32.5,25:21.9,0 days 00:00:49.387506,512,1000000,0.004584132,0.003910888,0.99,0.000865827,1000,small,8,5000,8,PRUNED
1143,1143,9,40:38.6,41:59.3,0 days 00:01:20.703691,32,50000,0.012694171,0.002579286,0.9,8.08E-05,1000,tiny,1,5000,1,PRUNED
1195,1195,9,23:24.1,25:20.0,0 days 00:01:55.924760,512,100000,0.0039384,0.00479988,0.9,0.00018668,1000,small,1,15000,16,PRUNED
1380,1380,9,35:38.6,37:14.1,0 days 00:01:35.544017,256,10000,0.001348201,0.067355636,0.999,7.62E-05,1000,tiny,1,5000,1,PRUNED
1397,1397,9,14:59.1,16:52.5,0 days 00:01:53.391028,512,100000,0.028483265,0.040314482,0.9,3.45E-05,1000,small,8,5000,1,PRUNED
1450,1450,9,04:35.4,06:35.5,0 days 00:02:00.060300,512,100000,0.021858391,0.211028307,0.95,5.34E-05,5000,small,1,20000,1,PRUNED
1587,1587,9,35:19.8,37:41.0,0 days 00:02:21.169000,512,100000,0.004342778,0.005292209,0.995,0.000219551,5000,large,1,5000,16,PRUNED
1626,1626,9,51:01.0,52:03.4,0 days 00:01:02.403927,512,100000,0.001037032,0.004525179,0.999,0.002062529,1000,medium,4,5000,16,PRUNED
1643,1643,9,24:46.5,26:10.1,0 days 00:01:23.612479,512,100000,0.005341674,0.105789125,0.999,0.000138966,1000,medium,2,15000,16,PRUNED
1719,1719,9,54:54.2,55:49.1,0 days 00:00:54.911914,512,100000,0.076326426,0.192125647,0.9,0.000663834,5000,tiny,8,5000,16,PRUNED
1722,1722,9,59:54.8,00:45.4,0 days 00:00:50.656505,256,1000000,0.011912532,0.003416104,0.99,0.003119925,20000,tiny,4,5000,8,PRUNED
1726,1726,9,05:27.8,07:08.4,0 days 00:01:40.585303,128,100000,0.05715631,0.004780423,0.9,2.47E-05,1000,medium,1,5000,1,PRUNED
1770,1770,9,38:51.1,39:43.6,0 days 00:00:52.479642,256,100000,0.006452248,0.007963728,0.95,0.001533088,1000,small,4,5000,256,PRUNED
1889,1889,9,44:05.7,46:18.5,0 days 00:02:12.777847,512,100000,0.002437114,0.001139664,0.999,1.27E-05,1000,medium,1,5000,8,PRUNED
1894,1894,9,51:19.7,53:12.6,0 days 00:01:52.860305,512,100000,0.02920348,0.227608655,0.95,8.68E-05,1000,tiny,1,5000,1,PRUNED
1895,1895,9,53:12.6,54:57.9,0 days 00:01:45.306641,512,10000,0.001030118,0.083508366,0.9,0.002093403,10000,tiny,1,15000,16,PRUNED
1923,1923,9,49:24.3,51:02.2,0 days 00:01:37.856113,256,100000,0.012547092,0.337586841,0.999,7.59E-05,1000,small,1,5000,1,PRUNED
2019,2019,9,55:56.4,57:12.2,0 days 00:01:15.820067,512,10000,0.004477576,0.176293113,0.99,0.002073119,20000,medium,2,20000,16,PRUNED
2045,2045,9,47:22.0,48:48.9,0 days 00:01:26.910418,16,10000,0.005804455,0.056489763,0.9,0.000757568,20000,large,1,5000,16,PRUNED
2056,2056,9,09:46.8,11:33.3,0 days 00:01:46.491320,512,1000000,0.001413704,0.027325721,0.99,0.002071246,5000,tiny,1,5000,16,PRUNED
2150,2150,9,00:43.6,02:37.9,0 days 00:01:54.349161,512,10000,0.046909955,0.165675335,0.9,0.0009885,1000,small,1,5000,128,PRUNED
2158,2158,9,19:07.1,20:47.3,0 days 00:01:40.234192,128,10000,0.049753593,0.283953306,0.98,0.000195685,0,medium,1,5000,1,PRUNED
2175,2175,9,50:11.6,51:36.9,0 days 00:01:25.313270,64,10000,0.00929729,0.029780989,0.9,0.000865451,1000,small,1,5000,256,PRUNED
2195,2195,9,25:09.4,26:47.9,0 days 00:01:38.555347,256,50000,0.030097908,0.261360996,0.999,0.002009206,1000,small,4,5000,1,PRUNED
2245,2245,9,39:57.4,40:47.2,0 days 00:00:49.870493,512,100000,0.010979639,0.004941359,0.9,0.003108301,1000,medium,8,5000,16,PRUNED
2252,2252,9,52:58.1,54:29.2,0 days 00:01:31.145147,256,50000,0.023986786,0.338979642,0.99,0.001003275,1000,tiny,1,5000,16,PRUNED
2270,2270,9,26:29.6,27:53.3,0 days 00:01:23.745003,100,1000000,0.011800655,0.024094044,0.999,0.000371077,1000,tiny,1,5000,16,PRUNED
2326,2326,9,04:47.4,06:43.0,0 days 00:01:55.573665,512,1000000,0.029213525,0.002524777,0.9,5.34E-05,1000,tiny,1,5000,1,PRUNED
2338,2338,9,28:01.2,29:20.1,0 days 00:01:18.977692,512,50000,0.068611863,0.001359984,0.99,0.0013022,5000,small,8,15000,16,COMPLETE
2357,2357,9,02:12.1,04:02.8,0 days 00:01:50.753659,32,100000,0.02194494,0.004172559,0.9999,8.38E-05,0,large,1,1000,16,PRUNED
2488,2488,9,09:02.7,10:18.8,0 days 00:01:16.099770,512,100000,0.107154046,0.05327651,0.995,0.000474468,1000,tiny,2,5000,8,PRUNED
2667,2667,9,55:37.4,57:53.6,0 days 00:02:16.240752,512,100000,0.016565258,0.006003041,0.95,4.42E-05,1000,medium,1,5000,128,PRUNED
2684,2684,9,28:39.1,30:05.1,0 days 00:01:26.098732,128,100000,0.013587534,0.003134342,0.9,6.37E-05,10000,tiny,1,5000,16,PRUNED
2730,2730,9,52:17.2,54:37.3,0 days 00:02:20.185211,512,10000,0.014863923,0.009478669,0.9,0.001763439,1000,medium,1,15000,1,PRUNED
2821,2821,9,52:02.0,53:30.6,0 days 00:01:28.582240,512,1000000,0.003427178,0.003376034,0.95,0.008358457,0,medium,2,5000,16,PRUNED
2891,2891,9,03:28.1,05:22.1,0 days 00:01:53.904624,512,1000000,0.046952591,0.010461276,0.9,1.16E-05,1000,tiny,1,5000,1,PRUNED
2916,2916,9,51:26.7,52:47.8,0 days 00:01:21.101620,16,100000,0.038231349,0.081491645,0.999,0.000631138,1000,tiny,1,5000,1,PRUNED
2938,2938,9,36:23.9,38:14.1,0 days 00:01:50.193871,512,50000,0.001179143,0.001981383,0.9,0.000366564,10000,small,8,15000,1,PRUNED
2947,2947,9,52:13.6,52:58.3,0 days 00:00:44.785801,128,1000000,0.05416895,0.005795084,0.9,0.000665004,10000,tiny,8,5000,8,PRUNED
3157,3157,9,37:58.6,39:35.4,0 days 00:01:36.804071,128,50000,0.013445097,0.131079759,0.999,0.000545263,1000,medium,1,5000,16,PRUNED
3216,3216,9,25:12.1,25:56.9,0 days 00:00:44.732481,512,100000,0.142368303,0.00509256,0.9,0.0032855,1000,tiny,8,5000,1000,PRUNED
3295,3295,9,52:05.2,53:29.4,0 days 00:01:24.189287,128,100000,0.028104025,0.003803319,0.9,5.79E-05,1000,tiny,1,5000,16,PRUNED
3440,3440,9,40:58.4,43:00.7,0 days 00:02:02.347943,512,100000,0.002372702,0.013348687,0.95,9.83E-05,10000,medium,1,15000,128,PRUNED
2,2,8,29:41.8,31:00.4,0 days 00:01:18.655844,32,100000,0.054742011,0.012881158,0.9,0.000787896,0,tiny,4,20000,8,COMPLETE
10,10,8,46:55.1,48:12.0,0 days 00:01:16.839332,256,1000000,0.188339066,0.10045157,0.95,0.000393751,5000,large,8,5000,128,COMPLETE
