,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_net_arch,params_ortho_init,params_vf_coef,state
295,295,0,12:23.6,14:00.5,0 days 00:01:36.882002,relu,32,0.1,2.17E-07,0.99,0.995,0.001775601,0.9,1,16,medium,TRUE,4.44E-05,PRUNED
304,304,0,48:27.3,54:58.6,0 days 00:06:31.360892,relu,256,0.1,1.26E-07,0.98,0.99,0.002400969,0.5,20,64,medium,TRUE,2.78E-06,PRUNED
334,334,0,23:07.2,35:52.8,0 days 00:12:45.621611,relu,32,0.2,1.65E-07,0.98,0.999,0.000980245,0.5,20,2048,large,TRUE,4.36E-07,PRUNED
337,337,0,45:01.8,46:56.1,0 days 00:01:54.240968,relu,256,0.4,6.13E-07,0.99,0.99,0.030537923,5,20,2048,medium,FALSE,8.43E-05,PRUNED
340,340,0,25:23.5,27:25.1,0 days 00:02:01.553215,relu,256,0.3,6.83E-06,0.99,0.99,0.010585913,0.7,20,2048,medium,TRUE,0.000118772,PRUNED
351,351,0,40:39.3,44:30.1,0 days 00:03:50.785858,relu,256,0.1,5.16E-07,0.99,0.9999,0.001535892,2,20,64,small,TRUE,0.00038705,PRUNED
370,370,0,30:37.1,31:38.1,0 days 00:01:00.985334,relu,32,0.3,1.75E-06,0.99,0.995,1.61E-05,1,1,2048,medium,TRUE,0.000100741,PRUNED
371,371,0,31:38.1,16:15.3,0 days 01:44:37.272944,relu,8,0.1,2.84E-06,0.99,0.995,0.001420944,0.6,20,512,large,TRUE,4.77E-07,PRUNED
375,375,0,29:53.6,31:49.9,0 days 00:01:56.378760,relu,256,0.2,1.32E-06,0.99,0.999,0.003313471,0.9,20,2048,medium,FALSE,1.16E-05,PRUNED
378,378,0,02:52.0,04:40.5,0 days 00:01:48.516017,relu,256,0.1,2.37E-08,0.99,0.995,1.78E-05,0.3,20,2048,medium,TRUE,1.46E-06,PRUNED
389,389,0,58:24.0,24:11.9,0 days 00:25:47.933052,tanh,8,0.1,3.80E-08,1,0.9999,7.57E-05,0.9,20,2048,medium,TRUE,3.67E-06,PRUNED
390,390,0,24:11.9,25:17.2,0 days 00:01:05.262903,tanh,32,0.1,1.14E-06,0.99,0.99,0.010554801,0.6,1,512,medium,TRUE,2.65E-07,PRUNED
392,392,0,30:10.1,40:24.2,0 days 00:10:14.081653,relu,32,0.2,4.81E-05,0.98,0.99,0.001780603,0.8,20,2048,medium,TRUE,1.09E-06,PRUNED
394,394,0,00:09.4,01:22.9,0 days 00:01:13.563202,tanh,512,0.1,0.000267973,0.99,0.99,1.63E-05,0.9,20,2048,medium,FALSE,1.63E-06,PRUNED
411,411,0,55:28.0,59:56.7,0 days 00:04:28.769551,relu,128,0.3,9.17E-08,0.99,0.99,0.01490631,0.7,20,2048,large,TRUE,4.43E-06,PRUNED
414,414,0,05:38.0,09:28.4,0 days 00:03:50.382635,tanh,128,0.3,6.48E-08,0.99,0.99,0.008263399,5,20,2048,medium,TRUE,7.06E-06,PRUNED
422,422,0,37:13.8,43:38.9,0 days 00:06:25.099340,relu,256,0.3,1.01E-07,0.99,0.999,0.005184437,0.9,20,64,medium,TRUE,3.62E-06,PRUNED
438,438,0,07:26.7,14:41.0,0 days 00:07:14.255409,relu,256,0.3,3.96E-06,0.99,0.99,0.03088251,0.5,20,64,medium,TRUE,1.29E-06,PRUNED
440,440,0,45:38.1,47:42.0,0 days 00:02:03.863548,tanh,256,0.1,2.57E-06,0.99,0.95,0.119331123,0.7,20,2048,medium,TRUE,2.10E-06,PRUNED
443,443,0,50:05.6,45:28.5,0 days 00:55:22.929154,relu,8,0.3,2.68E-05,0.99,0.995,0.024526571,0.7,20,2048,medium,TRUE,9.62E-05,PRUNED
444,444,0,45:28.5,48:54.0,0 days 00:03:25.547512,relu,128,0.2,0.003646191,0.99,0.99,0.018010726,0.5,20,2048,medium,TRUE,1.66E-05,PRUNED
451,451,0,32:41.7,36:06.2,0 days 00:03:24.446982,relu,128,0.1,1.69E-07,0.8,0.995,0.004294662,0.3,20,2048,medium,TRUE,2.45E-05,PRUNED
466,466,0,10:02.9,10:54.4,0 days 00:00:51.445483,tanh,256,0.1,1.37E-05,0.99,0.95,0.048211474,0.5,1,512,medium,TRUE,2.18E-07,PRUNED
467,467,0,10:54.4,42:04.9,0 days 00:31:10.521860,relu,8,0.3,1.91E-05,0.9,0.99,1.83E-05,5,20,2048,medium,TRUE,1.53E-06,PRUNED
469,469,0,50:39.2,54:22.4,0 days 00:03:43.222593,relu,128,0.3,4.48E-07,0.99,0.9999,0.00178088,0.6,20,2048,medium,TRUE,5.29E-07,PRUNED
478,478,0,15:24.1,17:24.5,0 days 00:02:00.322682,relu,256,0.3,4.65E-06,0.99,0.99,0.002697111,0.5,20,2048,medium,TRUE,0.002205054,PRUNED
482,482,0,27:14.1,39:21.3,0 days 00:12:07.180761,relu,32,0.1,6.50E-07,0.99,0.995,0.000793526,0.7,20,512,medium,TRUE,8.26E-05,PRUNED
491,491,0,29:30.6,28:26.0,0 days 00:58:55.391929,relu,8,0.3,1.01E-07,0.99,0.98,0.00409353,0.7,20,512,medium,TRUE,1.65E-07,PRUNED
506,506,0,33:34.9,40:22.9,0 days 00:06:47.961319,tanh,32,0.3,1.60E-07,1,0.99,0.000672094,0.8,20,2048,medium,TRUE,0.005106272,PRUNED
513,513,0,12:28.7,14:23.1,0 days 00:01:54.477518,tanh,256,0.3,1.53E-07,0.99,0.99,0.002235157,0.8,20,2048,medium,TRUE,1.68E-07,PRUNED
516,516,0,27:38.0,28:31.2,0 days 00:00:53.164028,tanh,128,0.4,4.49E-07,0.99,0.99,1.81E-05,0.7,1,2048,medium,TRUE,5.25E-07,PRUNED
519,519,0,34:17.4,42:12.4,0 days 00:07:55.010526,tanh,32,0.3,5.50E-08,0.99,0.99,0.007284403,0.5,20,2048,medium,TRUE,6.87E-05,PRUNED
520,520,0,42:12.4,53:36.7,0 days 00:11:24.364695,relu,32,0.3,3.45E-07,0.99,0.9999,0.023278013,0.7,20,2048,medium,TRUE,0.003327581,PRUNED
521,521,0,53:36.7,54:57.4,0 days 00:01:20.654751,relu,256,0.3,9.07E-08,0.99,0.99,0.199529922,0.9,10,2048,medium,TRUE,0.000105647,PRUNED
536,536,0,13:48.0,15:55.6,0 days 00:02:07.660056,tanh,256,0.1,5.20E-07,1,0.99,0.001361808,0.9,20,2048,medium,TRUE,8.85E-06,PRUNED
540,540,0,50:59.0,52:01.2,0 days 00:01:02.229043,tanh,32,0.1,6.84E-07,0.99,0.995,4.57E-05,0.8,1,2048,medium,TRUE,8.76E-07,PRUNED
548,548,0,29:55.4,41:48.5,0 days 00:11:53.110747,relu,32,0.3,9.63E-05,0.92,0.995,0.011529258,0.3,20,2048,medium,TRUE,0.029715999,PRUNED
550,550,0,44:37.5,10:01.1,0 days 00:25:23.613034,relu,16,0.3,5.33E-08,0.92,0.995,0.036789761,0.3,20,2048,medium,FALSE,0.000683275,PRUNED
559,559,0,57:14.2,00:45.1,0 days 00:03:30.928851,relu,128,0.3,1.01E-08,0.99,0.995,0.005304976,0.9,20,2048,medium,TRUE,0.003801554,PRUNED
563,563,0,52:51.5,55:07.3,0 days 00:02:15.753716,relu,256,0.3,1.60E-08,0.9,0.995,0.001669671,1,20,2048,medium,TRUE,0.005045545,PRUNED
567,567,0,18:06.6,29:42.0,0 days 00:11:35.380759,relu,32,0.3,2.18E-08,0.99,0.99,0.002137034,0.7,20,2048,medium,TRUE,0.000437744,PRUNED
572,572,0,43:34.9,46:19.2,0 days 00:02:44.286116,relu,32,0.3,8.52E-07,0.99,0.99,0.016121888,0.5,5,2048,medium,TRUE,0.003415011,PRUNED
576,576,0,20:04.0,23:40.8,0 days 00:03:36.882034,relu,128,0.1,6.23E-08,0.92,0.99,0.003501274,0.9,20,2048,medium,TRUE,1.10E-06,PRUNED
584,584,0,33:38.3,35:40.5,0 days 00:02:02.182440,tanh,256,0.3,1.27E-07,0.99,0.995,0.003574721,0.9,20,2048,medium,TRUE,0.044898718,PRUNED
586,586,0,43:08.0,56:46.4,0 days 00:13:38.386256,relu,256,0.4,2.76E-08,0.99,0.995,0.019158185,0.8,20,32,medium,TRUE,1.84E-06,PRUNED
588,588,0,18:35.4,19:30.3,0 days 00:00:54.939706,tanh,128,0.3,7.78E-08,0.99,0.99,0.499638547,1,1,1024,medium,TRUE,0.004136537,PRUNED
593,593,0,55:51.7,01:16.2,0 days 00:05:24.469374,relu,32,0.2,1.38E-06,0.99,0.99,0.000536555,0.9,10,2048,medium,TRUE,0.000118651,PRUNED
594,594,0,01:16.2,05:15.4,0 days 00:03:59.243472,relu,128,0.3,1.09E-07,0.99,0.995,0.008440396,0.7,20,2048,medium,TRUE,2.57E-06,PRUNED
598,598,0,51:37.8,53:44.1,0 days 00:02:06.334373,relu,256,0.1,2.96E-07,0.99,0.995,0.000158431,0.8,20,2048,medium,TRUE,0.013450758,PRUNED
601,601,0,03:54.4,07:13.1,0 days 00:03:18.753200,relu,128,0.1,1.81E-07,0.99,0.995,0.006272104,0.9,20,2048,medium,TRUE,3.65E-06,PRUNED
607,607,0,43:25.3,53:19.7,0 days 00:09:54.435198,tanh,32,0.3,2.99E-08,0.92,0.99,0.022513804,0.7,20,2048,medium,TRUE,0.00500128,PRUNED
608,608,0,53:19.7,56:22.4,0 days 00:03:02.647692,relu,128,0.3,5.44E-08,0.8,0.995,0.000916987,0.8,20,2048,medium,TRUE,4.11E-07,PRUNED
613,613,0,10:11.2,11:09.6,0 days 00:00:58.398499,relu,256,0.1,1.96E-05,0.9,0.995,0.16697884,0.8,1,64,medium,TRUE,6.44E-06,PRUNED
624,624,0,52:28.9,54:41.3,0 days 00:02:12.418981,relu,256,0.3,1.00E-07,1,0.995,0.00040766,0.8,20,2048,large,TRUE,0.661938815,PRUNED
628,628,0,40:41.9,52:34.6,0 days 00:11:52.668416,relu,32,0.3,3.01E-07,0.99,0.99,0.001290319,0.5,20,2048,medium,TRUE,0.000561199,PRUNED
631,631,0,28:07.2,30:08.6,0 days 00:02:01.446523,relu,256,0.3,7.48E-07,0.99,0.995,0.014996545,5,20,2048,medium,TRUE,0.060170703,PRUNED
632,632,0,30:08.6,45:51.9,0 days 00:15:43.271737,relu,32,0.2,6.83E-08,0.99,0.99,0.001664026,0.7,20,128,medium,TRUE,3.57E-06,PRUNED
636,636,0,14:34.6,15:24.5,0 days 00:00:49.886274,tanh,256,0.3,4.66E-07,0.99,0.995,1.64E-05,0.7,1,2048,large,TRUE,0.036163979,PRUNED
646,646,0,08:09.7,11:18.1,0 days 00:03:08.388584,relu,128,0.2,6.34E-07,0.99,0.995,1.70E-05,0.8,20,2048,medium,FALSE,0.001799129,PRUNED
649,649,0,22:28.0,33:40.3,0 days 00:11:12.315220,relu,32,0.1,9.73E-07,0.99,0.995,1.41E-05,1,20,2048,large,TRUE,2.79E-06,PRUNED
