,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
2105,2105,31,21:38.0,22:14.7,0 days 00:00:36.694187,64,1000000,0.002080969,0.348771427,0.999,0.002228505,10000,small,2,20000,256,PRUNED
2228,2228,31,03:27.6,04:04.7,0 days 00:00:37.065766,256,100000,0.01516526,0.181361782,0.995,0.001775224,5000,small,4,1000,256,PRUNED
2233,2233,31,07:07.0,07:48.4,0 days 00:00:41.355799,64,50000,0.006436049,0.149243113,0.9,0.000924213,10000,small,1,15000,1,PRUNED
2295,2295,31,54:26.7,55:06.8,0 days 00:00:40.148800,100,100000,0.051640375,0.030703273,0.9999,0.001148074,20000,small,1,1000,128,PRUNED
2314,2314,31,08:23.7,09:26.7,0 days 00:01:03.022670,256,10000,0.011687671,0.20832886,0.95,0.002338901,0,large,2,1,1,PRUNED
2462,2462,31,59:52.8,00:28.3,0 days 00:00:35.512333,64,100000,0.012944596,0.286431537,0.99,0.002197273,5000,medium,8,1000,256,PRUNED
2512,2512,31,39:06.8,40:06.4,0 days 00:00:59.578496,512,10000,0.039155931,0.155783918,0.995,0.001834234,10000,large,1,20000,16,PRUNED
2553,2553,31,10:13.1,10:59.6,0 days 00:00:46.458367,64,100000,0.018463364,0.085734774,0.9,0.004815722,5000,medium,1,10000,1000,PRUNED
2818,2818,31,26:06.7,26:45.9,0 days 00:00:39.131206,256,1000000,0.0452046,0.032574005,0.9,0.000297527,10000,tiny,1,1000,1,PRUNED
3097,3097,31,37:06.7,37:43.2,0 days 00:00:36.458943,512,100000,0.019873458,0.080521492,0.9,0.000208364,5000,small,4,15000,256,PRUNED
3305,3305,31,54:00.8,54:53.4,0 days 00:00:52.600617,64,100000,0.060891396,0.011481996,0.98,0.000947829,5000,large,1,5000,16,PRUNED
3726,3726,31,01:11.3,01:55.7,0 days 00:00:44.436134,64,1000000,0.079234378,0.052220768,0.95,0.000267037,5000,small,1,15000,256,PRUNED
3799,3799,31,52:05.6,52:43.4,0 days 00:00:37.789895,128,100000,0.015955865,0.036041179,0.99,0.001245917,10000,small,4,1,256,PRUNED
28,28,30,44:59.4,46:27.3,0 days 00:01:27.904567,64,100000,0.044522376,0.004321521,0.95,0.002238657,5000,large,1,1000,1,COMPLETE
39,39,30,54:38.2,55:38.4,0 days 00:01:00.198632,128,1000000,0.109817339,0.004303286,0.99,0.001569006,10000,medium,2,1000,256,COMPLETE
76,76,30,23:37.4,24:13.2,0 days 00:00:35.828392,100,100000,0.074752992,0.00159061,0.9,0.000464566,20000,tiny,1,10000,8,PRUNED
85,85,30,31:30.2,32:23.3,0 days 00:00:53.114917,256,100000,0.018774774,0.003225053,0.9,0.001347097,10000,large,1,1000,1,PRUNED
123,123,30,00:30.1,01:24.9,0 days 00:00:54.885637,64,10000,0.04463394,0.001372285,0.95,0.002694928,5000,small,4,20000,256,COMPLETE
178,178,30,40:33.5,41:28.9,0 days 00:00:55.374206,512,100000,0.030819803,0.002478546,0.9,0.003440661,20000,large,4,1000,1,PRUNED
192,192,30,50:47.3,51:26.4,0 days 00:00:39.056583,64,100000,0.167820945,0.001200862,0.95,0.001970666,10000,large,2,1000,256,PRUNED
286,286,30,59:00.7,59:36.4,0 days 00:00:35.683927,512,1000000,0.018278514,0.006084824,0.95,0.00477425,5000,large,4,20000,256,PRUNED
343,343,30,39:57.7,40:41.4,0 days 00:00:43.783579,128,10000,0.008334617,0.028922717,0.9,0.012547493,1000,small,1,1,256,PRUNED
375,375,30,03:05.2,03:44.7,0 days 00:00:39.498523,64,10000,0.072547557,0.054563745,0.98,0.002278976,5000,small,4,20000,1,PRUNED
625,625,30,07:16.6,07:48.1,0 days 00:00:31.517753,100,1000000,0.001684616,0.001109529,0.99,0.00701944,5000,tiny,2,15000,256,PRUNED
663,663,30,32:51.7,33:45.1,0 days 00:00:53.396495,512,100000,0.015410463,0.105165574,0.9999,0.0002247,5000,large,1,1000,256,PRUNED
768,768,30,55:11.1,55:54.1,0 days 00:00:43.007971,64,100000,0.007489528,0.013604343,0.995,7.33E-05,5000,medium,8,20000,1,PRUNED
772,772,30,58:37.9,59:21.8,0 days 00:00:43.850428,64,100000,0.003357476,0.014409293,0.995,3.68E-05,0,medium,8,20000,1,PRUNED
841,841,30,49:12.5,49:53.5,0 days 00:00:41.056357,64,100000,0.005666628,0.007413197,0.99,7.74E-05,10000,medium,1,20000,128,PRUNED
854,854,30,58:28.7,59:20.8,0 days 00:00:52.139396,64,100000,0.002728293,0.216427635,0.9999,0.001646739,0,large,2,15000,1,PRUNED
884,884,30,20:12.5,21:01.8,0 days 00:00:49.322992,64,100000,0.025475597,0.00128605,0.95,0.000231634,5000,large,1,20000,1,PRUNED
889,889,30,23:59.1,24:38.4,0 days 00:00:39.330368,64,100000,0.002116373,0.045964631,0.9999,0.006502677,10000,small,1,15000,256,PRUNED
1148,1148,30,33:02.6,33:40.9,0 days 00:00:38.297943,64,100000,0.115491538,0.006309088,0.9,0.001985461,10000,tiny,1,1000,1,PRUNED
1232,1232,30,32:36.0,33:24.7,0 days 00:00:48.682886,64,1000000,0.028270326,0.013126196,0.95,0.001717554,5000,large,1,5000,256,PRUNED
1289,1289,30,14:31.1,15:21.7,0 days 00:00:50.626221,64,10000,0.114119118,0.040751698,0.99,4.34E-05,5000,medium,8,1,1,PRUNED
1310,1310,30,29:53.7,30:36.6,0 days 00:00:42.896121,100,50000,0.090326229,0.195248253,0.99,0.002189442,10000,medium,1,1000,256,PRUNED
1622,1622,30,41:30.8,42:14.2,0 days 00:00:43.399162,64,10000,0.040866671,0.287372657,0.9999,0.00154161,20000,small,1,1000,8,PRUNED
1651,1651,30,05:41.3,06:35.5,0 days 00:00:54.250659,64,100000,0.004972588,0.019330023,0.95,0.000828802,10000,large,1,20000,256,PRUNED
1778,1778,30,54:37.0,55:23.8,0 days 00:00:46.737406,64,100000,0.010559739,0.250397315,0.9999,0.000661057,5000,medium,1,10000,256,PRUNED
1802,1802,30,14:42.1,15:35.5,0 days 00:00:53.374951,64,100000,0.096666149,0.033515967,0.99,0.001380982,5000,medium,1,20000,1,PRUNED
1868,1868,30,10:24.8,11:25.0,0 days 00:01:00.256397,128,10000,0.007714342,0.001542499,0.995,0.147887084,5000,medium,1,15000,1,PRUNED
2068,2068,30,50:26.0,51:45.0,0 days 00:01:19.003698,64,100000,0.002588639,0.048152795,0.99,0.00105707,20000,small,1,5000,256,COMPLETE
2077,2077,30,58:52.0,59:50.3,0 days 00:00:58.258313,16,100000,0.001868654,0.001513914,0.9999,0.000501876,20000,large,1,1000,1,PRUNED
2142,2142,30,52:53.9,53:38.3,0 days 00:00:44.405528,64,10000,0.178556308,0.00804004,0.995,0.000278155,5000,small,1,15000,256,PRUNED
2235,2235,30,08:27.7,09:22.2,0 days 00:00:54.459679,64,10000,0.042888239,0.021972783,0.999,1.95E-05,0,large,1,5000,16,PRUNED
2486,2486,30,19:03.7,19:52.6,0 days 00:00:48.850990,128,100000,0.001847654,0.135452717,0.995,0.002958196,5000,medium,1,20000,1,PRUNED
2537,2537,30,58:04.6,58:47.0,0 days 00:00:42.381209,64,50000,0.176332591,0.015189481,0.9999,0.002049306,5000,large,2,15000,256,PRUNED
2732,2732,30,25:38.7,26:22.1,0 days 00:00:43.368777,64,10000,0.012580223,0.021689309,0.99,0.005013959,0,small,2,1000,1,PRUNED
2915,2915,30,35:57.1,36:36.4,0 days 00:00:39.311636,64,1000000,0.003758169,0.009588251,0.9,0.001505737,10000,small,1,15000,128,PRUNED
2937,2937,30,51:23.3,52:04.0,0 days 00:00:40.676633,64,1000000,0.019855774,0.04091864,0.99,0.003222475,5000,small,1,15000,128,PRUNED
2957,2957,30,05:44.6,06:19.8,0 days 00:00:35.238001,64,100000,0.002828976,0.255366068,0.9,0.001321825,5000,small,4,15000,128,PRUNED
3611,3611,30,42:25.9,43:09.1,0 days 00:00:43.156463,64,100000,0.043158809,0.004187112,0.995,0.004467428,1000,small,1,15000,256,PRUNED
66,66,29,15:31.5,16:16.9,0 days 00:00:45.357125,100,10000,0.036402408,0.001755118,0.98,0.007536226,5000,medium,1,20000,256,PRUNED
119,119,29,57:34.5,58:28.7,0 days 00:00:54.191418,64,10000,0.056394024,0.00144997,0.95,0.002151944,5000,small,4,20000,256,COMPLETE
138,138,29,12:04.4,12:46.9,0 days 00:00:42.542505,256,10000,0.04098528,0.002092178,0.98,0.000905634,10000,small,1,20000,1,PRUNED
193,193,29,51:26.4,52:05.8,0 days 00:00:39.378748,64,100000,0.081698179,0.003052892,0.95,0.003030551,10000,large,2,1000,256,PRUNED
245,245,29,27:01.4,28:18.6,0 days 00:01:17.193329,512,10000,0.017133442,0.001353328,0.9,0.002773331,5000,small,2,15000,1,COMPLETE
307,307,29,14:03.5,14:36.6,0 days 00:00:33.074186,64,1000000,0.025027563,0.001102594,0.95,0.001164073,10000,small,4,20000,256,PRUNED
444,444,29,58:29.5,59:17.9,0 days 00:00:48.417334,100,1000000,0.004412803,0.009268091,0.9,8.43E-05,5000,large,1,1000,1,PRUNED
521,521,29,53:25.4,54:04.0,0 days 00:00:38.536518,64,100000,0.002789209,0.031275632,0.9999,0.0144169,10000,small,1,15000,256,PRUNED
589,589,29,43:15.1,43:55.8,0 days 00:00:40.715640,64,100000,0.002377485,0.159651248,0.98,0.000208175,10000,medium,1,15000,256,PRUNED
590,590,29,43:55.8,44:30.1,0 days 00:00:34.322081,100,1000000,0.001713291,0.040398638,0.95,0.006479986,1000,large,4,1000,4,PRUNED
644,644,29,19:57.6,20:33.7,0 days 00:00:36.117803,100,1000000,0.022419424,0.014773126,0.995,0.001569975,20000,small,2,1000,256,PRUNED
703,703,29,03:09.1,04:09.9,0 days 00:01:00.755468,512,50000,0.017951867,0.037069325,0.9,0.000268767,5000,large,1,15000,1,PRUNED
745,745,29,35:56.4,36:45.8,0 days 00:00:49.394324,100,1000000,0.084926713,0.001009937,0.999,0.003871684,20000,large,1,1000,1,PRUNED
761,761,29,49:03.4,49:46.0,0 days 00:00:42.591275,64,100000,0.017980546,0.001318826,0.995,0.000117385,10000,medium,1,20000,1,PRUNED
859,859,29,02:23.1,03:06.2,0 days 00:00:43.152793,32,10000,0.025153064,0.442777771,0.9999,0.003749231,10000,medium,2,20000,1,PRUNED
1030,1030,29,09:17.1,09:55.9,0 days 00:00:38.841270,256,1000000,0.039168528,0.011443277,0.995,0.000551383,20000,small,1,20000,1,PRUNED
1115,1115,29,08:47.8,09:30.8,0 days 00:00:42.995072,512,10000,0.008747856,0.001003658,0.995,0.000881464,10000,small,2,15000,1,PRUNED
1239,1239,29,37:44.5,38:18.0,0 days 00:00:33.490825,64,100000,0.016285899,0.001914599,0.95,0.001379973,0,medium,4,1000,256,PRUNED
1329,1329,29,43:18.0,43:57.7,0 days 00:00:39.747051,64,100000,0.054340437,0.001613279,0.98,0.002036029,20000,small,1,20000,256,PRUNED
1343,1343,29,51:47.8,52:22.8,0 days 00:00:34.971816,64,100000,0.00195917,0.001222027,0.9999,0.001517579,20000,small,8,20000,16,PRUNED
1486,1486,29,31:30.1,32:12.3,0 days 00:00:42.202996,64,1000000,0.016855821,0.006986585,0.98,0.005079428,10000,small,1,20000,128,PRUNED
1496,1496,29,40:54.2,42:47.3,0 days 00:01:53.093514,64,100000,0.053588474,0.279538752,0.99,0.001902906,0,large,1,15000,1,COMPLETE
1653,1653,29,07:23.0,08:12.7,0 days 00:00:49.723221,32,10000,0.001950987,0.001484413,0.9,0.001924653,10000,small,1,1,1,PRUNED
1663,1663,29,15:14.2,15:58.7,0 days 00:00:44.569879,512,10000,0.030862003,0.308828985,0.995,0.001309231,5000,small,1,15000,256,PRUNED
1725,1725,29,08:42.4,09:30.5,0 days 00:00:48.033517,512,50000,0.105920896,0.001003839,0.995,0.001639831,1000,small,1,1000,256,PRUNED
1940,1940,29,08:52.6,09:39.8,0 days 00:00:47.228261,64,100000,0.041360494,0.292759986,0.99,0.000176171,20000,small,1,1000,16,PRUNED
1973,1973,29,36:17.5,36:54.3,0 days 00:00:36.751712,64,10000,0.016512921,0.001216741,0.99,0.009465402,0,tiny,2,15000,256,PRUNED
2223,2223,29,59:27.0,00:19.9,0 days 00:00:52.840637,64,10000,0.008388082,0.00329424,0.995,0.001586911,5000,large,1,15000,256,PRUNED
2278,2278,29,41:07.4,41:50.0,0 days 00:00:42.541699,64,100000,0.007811281,0.001007924,0.99,0.000309101,10000,small,2,5000,1,PRUNED
2300,2300,29,57:59.8,58:44.6,0 days 00:00:44.816049,128,100000,0.01302228,0.001229121,0.99,0.025232455,5000,small,2,20000,1,PRUNED
2438,2438,29,41:49.4,42:29.8,0 days 00:00:40.367234,64,10000,0.083655167,0.001822232,0.9,0.005073991,5000,medium,2,20000,256,PRUNED
2488,2488,29,20:32.9,21:38.8,0 days 00:01:05.877452,512,10000,0.028984666,0.015521855,0.99,0.000118739,0,large,1,15000,4,PRUNED
2617,2617,29,58:38.8,59:23.4,0 days 00:00:44.614901,100,100000,0.002828597,0.004154382,0.9,0.0003609,5000,medium,1,15000,256,PRUNED
2643,2643,29,18:47.5,19:36.3,0 days 00:00:48.828127,64,100000,0.169179503,0.015506829,0.98,0.001156558,10000,small,1,10000,1,PRUNED
2649,2649,29,23:16.1,24:00.1,0 days 00:00:43.964659,100,100000,0.023102456,0.019344915,0.98,0.001995651,10000,small,1,10000,1,PRUNED
2839,2839,29,41:13.6,41:54.8,0 days 00:00:41.209897,64,100000,0.084606869,0.412586667,0.99,0.001100575,10000,small,4,10000,1,PRUNED
2862,2862,29,58:05.0,58:54.3,0 days 00:00:49.353784,256,100000,0.017480214,0.189847869,0.98,0.000592731,20000,large,1,10000,256,PRUNED
2998,2998,29,35:45.3,36:42.1,0 days 00:00:56.733429,256,10000,0.0033452,0.056977756,0.98,0.008261598,5000,large,1,10000,8,PRUNED
3234,3234,29,03:14.5,03:55.0,0 days 00:00:40.453705,64,100000,0.007367487,0.049048124,0.98,0.001088818,10000,small,1,1000,128,PRUNED
3418,3418,29,20:04.4,20:56.5,0 days 00:00:52.068483,64,10000,0.031107319,0.006825288,0.99,0.00025581,10000,small,1,1000,8,PRUNED
3479,3479,29,05:29.1,06:41.5,0 days 00:01:12.335969,64,10000,0.115228468,0.125441815,0.9999,0.002022116,10000,small,1,1000,1,COMPLETE
82,82,28,29:20.4,29:59.6,0 days 00:00:39.225515,100,100000,0.038491808,0.004256717,0.995,0.002041471,10000,large,2,1000,256,PRUNED
132,132,28,07:27.0,08:24.3,0 days 00:00:57.272579,64,10000,0.055323938,0.001183548,0.95,0.002084261,5000,small,4,20000,256,COMPLETE
237,237,28,19:31.6,20:04.0,0 days 00:00:32.374935,64,10000,0.051367451,0.002046245,0.95,0.004731385,10000,small,8,1000,256,PRUNED
239,239,28,21:49.2,23:00.1,0 days 00:01:10.969028,512,10000,0.019740176,0.001353629,0.9,0.002058739,5000,small,2,15000,1,COMPLETE
291,291,28,02:09.5,02:50.5,0 days 00:00:40.956606,512,100000,0.187485558,0.001331162,0.98,0.003221645,10000,small,1,1000,1,PRUNED
321,321,28,24:30.4,25:11.9,0 days 00:00:41.566625,100,10000,0.010797376,0.016268476,0.98,0.005062459,10000,small,4,20000,1,PRUNED
349,349,28,44:05.5,44:59.6,0 days 00:00:54.100263,512,10000,0.034345865,0.147691855,0.9,0.001955403,10000,large,1,1000,16,PRUNED
391,391,28,13:16.5,14:06.2,0 days 00:00:49.767672,64,50000,0.029430784,0.436229758,0.99,0.001463208,5000,large,1,20000,1,PRUNED
415,415,28,34:24.0,35:16.9,0 days 00:00:52.945595,100,1000000,0.010950023,0.015994451,0.995,0.000121843,5000,large,1,15000,1,PRUNED
508,508,28,43:54.1,44:33.8,0 days 00:00:39.695606,100,10000,0.022820531,0.154166985,0.9,0.001421792,10000,small,4,15000,1,PRUNED
652,652,28,25:09.7,25:59.4,0 days 00:00:49.718599,100,10000,0.03470412,0.00147506,0.999,3.43E-05,5000,medium,1,1000,1,PRUNED
710,710,28,08:47.6,09:33.3,0 days 00:00:45.745109,64,100000,0.156393382,0.304864956,0.99,9.42E-05,10000,large,1,15000,256,PRUNED
755,755,28,44:44.4,45:28.4,0 days 00:00:43.963314,64,100000,0.010500774,0.001597932,0.995,8.24E-05,5000,medium,1,20000,1,PRUNED
944,944,28,03:29.2,04:52.8,0 days 00:01:23.533115,64,10000,0.020304959,0.004949393,0.98,0.005620705,5000,medium,1,15000,256,COMPLETE
966,966,28,20:08.0,20:46.7,0 days 00:00:38.705856,64,10000,0.008670999,0.001949552,0.9,0.028621687,10000,small,2,5000,128,PRUNED
1008,1008,28,53:15.0,53:50.2,0 days 00:00:35.225424,64,100000,0.003420159,0.27524907,0.9,0.003460289,5000,medium,2,1000,256,PRUNED
1037,1037,28,13:58.1,14:48.1,0 days 00:00:49.942147,100,100000,0.015024968,0.061390602,0.9,0.000994715,5000,large,2,15000,1,PRUNED
1216,1216,28,21:50.1,22:33.6,0 days 00:00:43.542518,64,50000,0.002292715,0.054675095,0.95,0.002645397,5000,medium,1,1000,256,PRUNED
1254,1254,28,49:22.9,50:02.5,0 days 00:00:39.655978,64,100000,0.011976566,0.133412692,0.999,0.001821821,0,small,1,20000,1,PRUNED
1263,1263,28,55:38.9,56:21.8,0 days 00:00:42.945011,128,10000,0.043450787,0.163275054,0.95,6.41E-05,5000,small,1,1000,1,PRUNED
1365,1365,28,04:41.5,05:23.9,0 days 00:00:42.344275,512,100000,0.084807886,0.00131409,0.99,0.000261987,5000,small,1,20000,16,PRUNED
1539,1539,28,27:59.5,29:06.2,0 days 00:01:06.753886,512,1000000,0.007909671,0.001845564,0.99,0.001015113,5000,large,1,1000,1,PRUNED
1759,1759,28,38:37.6,39:21.7,0 days 00:00:44.143785,64,1000000,0.001226162,0.028790288,0.99,0.001372729,5000,small,1,20000,128,PRUNED
1794,1794,28,08:11.7,09:09.2,0 days 00:00:57.549401,512,1000000,0.009531808,0.001218333,0.99,0.001216585,10000,medium,1,1000,1,PRUNED
1840,1840,28,47:17.3,48:12.7,0 days 00:00:55.348733,256,100000,0.100101804,0.008580798,0.99,0.001744587,5000,medium,1,10000,1,PRUNED
1925,1925,28,56:13.8,57:06.8,0 days 00:00:53.025549,64,100000,0.10570763,0.004448421,0.9,0.000689656,5000,medium,1,1000,1,PRUNED
2166,2166,28,12:46.3,13:29.4,0 days 00:00:43.123147,64,1000000,0.085888479,0.003624312,0.99,0.001202279,5000,small,1,15000,256,PRUNED
2356,2356,28,39:55.0,40:29.8,0 days 00:00:34.805770,64,1000000,0.004559751,0.019737795,0.995,0.00464178,5000,small,4,20000,128,PRUNED
2402,2402,28,15:08.7,15:47.9,0 days 00:00:39.215902,512,1000000,0.001674199,0.009494883,0.99,0.001861247,0,tiny,1,20000,256,PRUNED
2404,2404,28,16:30.5,17:11.7,0 days 00:00:41.154835,64,100000,0.013167281,0.047434866,0.99,0.000143465,5000,large,2,15000,256,PRUNED
2413,2413,28,23:13.2,23:55.0,0 days 00:00:41.735269,64,100000,0.022270977,0.004518822,0.9,0.000846959,1000,small,2,1000,1,PRUNED
2640,2640,28,16:10.6,16:55.7,0 days 00:00:45.083821,512,50000,0.002374273,0.020354477,0.98,0.002131593,10000,small,1,10000,128,PRUNED
2773,2773,28,54:03.5,54:41.0,0 days 00:00:37.435185,64,100000,0.004248023,0.006135772,0.99,0.028901287,5000,large,4,1000,256,PRUNED
2809,2809,28,19:36.0,20:17.5,0 days 00:00:41.437521,64,50000,0.011485117,0.057463719,0.9,0.001310449,5000,small,1,5000,256,PRUNED
2848,2848,28,47:18.5,48:54.6,0 days 00:01:36.099538,64,1000000,0.002721065,0.078620784,0.98,0.000329271,5000,large,1,15000,1,COMPLETE
2865,2865,28,00:08.3,00:47.0,0 days 00:00:38.695882,64,100000,0.00150467,0.356481677,0.99,0.00165007,5000,small,1,15000,256,PRUNED
2880,2880,28,11:06.2,11:47.5,0 days 00:00:41.283645,128,1000000,0.00249662,0.002298909,0.999,0.001097661,5000,small,1,15000,256,PRUNED
2888,2888,28,17:00.6,17:40.3,0 days 00:00:39.726353,16,100000,0.002280181,0.238942453,0.999,0.000734685,10000,small,1,15000,256,PRUNED
2988,2988,28,28:38.9,29:32.8,0 days 00:00:53.982689,64,1000000,0.010375615,0.005649126,0.99,0.001873688,5000,large,1,15000,4,PRUNED
2991,2991,28,30:46.2,31:28.1,0 days 00:00:41.940351,64,100000,0.069636014,0.007202016,0.99,0.001505984,5000,small,1,15000,256,PRUNED
3294,3294,28,46:27.1,47:19.5,0 days 00:00:52.347057,64,1000000,0.037268683,0.065768593,0.995,0.006391487,5000,large,1,1000,128,PRUNED
3323,3323,28,08:50.2,09:39.1,0 days 00:00:48.927376,64,1000000,0.055152218,0.096379982,0.98,0.000767149,5000,large,1,15000,128,PRUNED
3352,3352,28,30:00.4,30:40.3,0 days 00:00:39.872114,64,1000000,0.00471349,0.370692878,0.99,0.001789156,5000,small,1,1000,128,PRUNED
3357,3357,28,33:40.4,34:20.9,0 days 00:00:40.483525,64,100000,0.002666121,0.001611243,0.99,0.003082383,10000,small,1,15000,256,PRUNED
3389,3389,28,56:46.2,58:14.8,0 days 00:01:28.589793,32,100000,0.009046391,0.225390914,0.99,4.14E-05,10000,large,1,10000,8,COMPLETE
3442,3442,28,38:01.2,38:42.2,0 days 00:00:40.943726,64,100000,0.006006483,0.273093983,0.995,0.008716159,5000,small,1,1000,128,PRUNED
3476,3476,28,03:25.9,04:08.2,0 days 00:00:42.344792,64,10000,0.024232078,0.201240661,0.995,0.00060582,10000,small,1,1000,16,PRUNED
3489,3489,28,13:18.3,14:10.7,0 days 00:00:52.470036,100,50000,0.001465847,0.017532496,0.98,0.003980385,5000,large,1,15000,256,PRUNED
3547,3547,28,56:39.2,57:20.3,0 days 00:00:41.129973,32,100000,0.007063959,0.188341654,0.99,0.001664334,5000,small,1,10000,128,PRUNED
3580,3580,28,21:53.1,22:56.6,0 days 00:01:03.442321,64,10000,0.128688723,0.023646494,0.995,0.003738094,5000,small,4,15000,256,COMPLETE
3623,3623,28,50:29.2,51:03.3,0 days 00:00:34.069457,64,1000000,0.105112162,0.006519226,0.9,0.019908324,10000,small,4,15000,256,PRUNED
3796,3796,28,49:34.4,50:49.7,0 days 00:01:15.329590,64,1000000,0.009522865,0.100239573,0.99,0.003898693,5000,small,2,1000,1,COMPLETE
21,21,27,39:02.9,39:58.2,0 days 00:00:55.313044,100,10000,0.007994055,0.002783974,0.9,0.005250221,0,small,4,20000,8,COMPLETE
45,45,27,59:23.5,59:57.9,0 days 00:00:34.409706,256,10000,0.032002795,0.001401505,0.95,0.001931481,5000,small,2,10000,256,PRUNED
71,71,27,19:17.7,20:10.7,0 days 00:00:53.049068,64,100000,0.052864923,0.004439932,0.95,0.002449213,5000,large,1,1000,1,PRUNED
124,124,27,01:24.9,02:22.8,0 days 00:00:57.837211,64,10000,0.041992531,0.001275238,0.95,0.003039017,5000,small,4,20000,256,COMPLETE
137,137,27,11:10.0,12:04.4,0 days 00:00:54.365079,100,50000,0.028891091,0.003247819,0.95,0.003569036,5000,small,4,20000,256,COMPLETE
160,160,27,28:40.7,29:33.4,0 days 00:00:52.713172,64,100000,0.008221293,0.001145856,0.995,0.002781395,0,large,1,20000,1,PRUNED
164,164,27,31:18.0,32:12.0,0 days 00:00:54.014631,100,50000,0.023336227,0.003337277,0.95,0.002110573,5000,small,4,20000,256,COMPLETE
232,232,27,16:26.1,17:01.6,0 days 00:00:35.447918,64,100000,0.025791402,0.001690711,0.95,0.004395748,10000,large,8,20000,4,PRUNED
253,253,27,34:31.0,35:21.6,0 days 00:00:50.585040,512,10000,0.012600557,0.049050066,0.999,0.001173708,5000,small,2,15000,1,PRUNED
264,264,27,42:37.2,43:27.9,0 days 00:00:50.669197,64,10000,0.011774302,0.004321207,0.9,0.002055252,5000,large,1,1000,16,PRUNED
296,296,27,05:55.1,06:29.6,0 days 00:00:34.485029,64,100000,0.198504475,0.075324253,0.99,0.001190259,5000,small,2,20000,256,PRUNED
318,318,27,22:27.8,23:07.4,0 days 00:00:39.651161,100,10000,0.045703907,0.014770054,0.9,0.005381006,10000,small,4,1000,1,PRUNED
330,330,27,30:43.1,31:38.7,0 days 00:00:55.654852,128,1000000,0.035179195,0.013208008,0.9,0.004457813,5000,small,4,1000,256,COMPLETE
341,341,27,38:44.3,39:24.3,0 days 00:00:40.075000,64,10000,0.017326444,0.057116304,0.99,0.001643044,0,small,1,15000,256,PRUNED
359,359,27,51:54.1,52:43.9,0 days 00:00:49.774006,64,10000,0.00178917,0.026326688,0.98,0.001393792,5000,large,1,20000,8,PRUNED
394,394,27,15:23.1,16:37.1,0 days 00:01:14.015813,512,10000,0.024069066,0.003841721,0.9,0.003797465,5000,small,1,15000,1,COMPLETE
420,420,27,38:34.0,39:49.5,0 days 00:01:15.549959,128,100000,0.016648736,0.052673819,0.9,0.000186366,10000,medium,2,15000,1,COMPLETE
462,462,27,11:17.0,12:22.5,0 days 00:01:05.510411,64,100000,0.040757824,0.354654235,0.95,0.001024413,5000,small,1,20000,256,COMPLETE
467,467,27,14:48.3,15:40.6,0 days 00:00:52.322369,100,10000,0.025224913,0.061044103,0.99,0.001469984,10000,large,1,10000,1,PRUNED
578,578,27,35:05.2,35:49.4,0 days 00:00:44.214786,64,1000000,0.099249076,0.443873212,0.9999,5.80E-05,10000,large,1,1000,256,PRUNED
607,607,27,55:01.3,55:49.7,0 days 00:00:48.394995,100,100000,0.003469925,0.183971008,0.995,0.002292176,5000,large,1,15000,256,PRUNED
796,796,27,15:29.4,17:14.9,0 days 00:01:45.549205,512,10000,0.063851314,0.056029395,0.995,0.000266397,1000,large,1,15000,1,COMPLETE
