,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_lr,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_vf_coef,state
360,360,74.0,2023-04-27 04:50:40.713668,2023-04-27 04:52:03.995842,0 days 00:01:23.282174,tanh,2.609318332105993e-05,0.995,0.99,1.5035955385244106e-05,0.7243373331204334,64,large,False,False,0.2782801378670634,COMPLETE
361,361,7.0,2023-04-27 04:52:03.997843,2023-04-27 04:52:55.569352,0 days 00:00:51.571509,tanh,2.4926568955159094e-05,0.98,0.99,1.7215062057329805e-05,0.7160151618793453,64,large,False,False,0.28895649365799064,PRUNED
362,362,1.0,2023-04-27 04:52:55.570353,2023-04-27 04:53:43.213759,0 days 00:00:47.643406,tanh,9.454153799587181e-06,0.995,0.999,1.507362051036956e-05,0.7104298918527517,64,small,False,False,0.2760596148630013,PRUNED
363,363,0.0,2023-04-27 04:53:43.214758,2023-04-27 04:54:38.449999,0 days 00:00:55.235241,relu,3.5443718543312205e-05,0.995,0.99,1.9272766147247357e-05,0.8510627006417448,64,large,False,True,0.2541068476793502,PRUNED
364,364,1.0,2023-04-27 04:54:38.451001,2023-04-27 04:55:29.242242,0 days 00:00:50.791241,tanh,1.2422680005265686e-05,0.995,0.999,1.3477258130060089e-05,0.32681501303255767,64,large,False,False,0.23937689953006802,PRUNED
365,365,0.0,2023-04-27 04:55:29.244243,2023-04-27 04:56:24.667633,0 days 00:00:55.423390,tanh,4.758435844772309e-05,0.995,0.99,0.0058619434672886545,0.889811497095319,64,large,False,False,0.25868941499905945,PRUNED
366,366,1.0,2023-04-27 04:56:24.668631,2023-04-27 04:57:15.620407,0 days 00:00:50.951776,tanh,1.9320248778587586e-05,0.995,0.99,1.6107303625500325e-05,1.0775483252958649,64,large,False,False,0.16152546545226457,PRUNED
367,367,14.0,2023-04-27 04:57:15.621407,2023-04-27 04:58:17.546857,0 days 00:01:01.925450,tanh,7.09196556177749e-05,0.995,0.99,5.2659685295057834e-05,0.769198055856494,64,tiny,False,False,0.27047688106129963,COMPLETE
368,368,25.0,2023-04-27 04:58:17.548855,2023-04-27 04:59:04.525723,0 days 00:00:46.976868,relu,2.868979865459513e-05,0.999,0.995,1.4555326196789529e-05,0.6105156809538733,128,small,False,True,0.1373955335774295,PRUNED
369,369,1.0,2023-04-27 04:59:04.527724,2023-04-27 04:59:55.373663,0 days 00:00:50.845939,tanh,6.660556721985795e-06,0.9,0.98,0.00026730277775209127,0.6583972523305516,64,large,False,False,0.15071950384998523,PRUNED
370,370,1.0,2023-04-27 04:59:55.374661,2023-04-27 05:00:47.160337,0 days 00:00:51.785676,tanh,1.6111934186565343e-05,0.9999,0.99,1.0055160763423865e-05,0.8157007774914762,32,large,False,False,0.11861700010082737,PRUNED
371,371,10.0,2023-04-27 05:00:47.161336,2023-04-27 05:01:45.356404,0 days 00:00:58.195068,tanh,1.0308068693446477e-06,0.999,0.99,3.1680152629159076e-05,0.5758171292914362,64,large,False,False,0.12414236908494163,PRUNED
372,372,1.0,2023-04-27 05:01:45.357403,2023-04-27 05:02:36.239049,0 days 00:00:50.881646,relu,1.5379465434403892e-06,0.98,0.999,1.7842911921968314e-05,0.3633850509612225,512,large,True,False,0.2810333042261806,PRUNED
373,373,4.0,2023-04-27 05:02:36.240049,2023-04-27 05:03:23.827143,0 days 00:00:47.587094,tanh,0.016838423381667505,0.995,0.9,2.0971454875681385e-05,0.3113037517549506,64,small,False,True,0.36668367839051763,PRUNED
374,374,1.0,2023-04-27 05:03:23.828140,2023-04-27 05:04:14.310376,0 days 00:00:50.482236,tanh,5.155869916829109e-06,0.9999,0.999,0.0001031955094321254,0.536382599869619,64,large,True,False,0.5063346764216909,PRUNED
375,375,64.0,2023-04-27 05:04:14.311374,2023-04-27 05:05:05.368429,0 days 00:00:51.057055,tanh,1.1665211693427823e-05,0.999,0.9,0.00039552697536095503,0.562533125723091,256,large,True,False,0.23770539745771052,PRUNED
376,376,52.0,2023-04-27 05:05:05.369429,2023-04-27 05:06:29.569179,0 days 00:01:24.199750,relu,0.0022071606607010734,0.9,0.99,1.3290597071950204e-05,0.7552997830080307,128,large,False,False,0.20459831261252884,COMPLETE
377,377,1.0,2023-04-27 05:06:29.571237,2023-04-27 05:07:22.095949,0 days 00:00:52.524712,tanh,0.00017428189604090338,0.999,0.9,1.1236582173881179e-05,0.3363515113310697,64,large,True,False,0.11486834776542751,PRUNED
378,378,1.0,2023-04-27 05:07:22.097942,2023-04-27 05:08:10.652245,0 days 00:00:48.554303,tanh,9.129309124363142e-05,0.999,0.999,1.5733529414573802e-05,0.6257966409779734,32,small,False,True,0.24674956247849197,PRUNED
379,379,1.0,2023-04-27 05:08:10.653243,2023-04-27 05:09:04.391690,0 days 00:00:53.738447,tanh,0.00038069697161011997,0.98,0.9,1.2623656884884189e-05,2.0957540464276607,16,large,True,False,0.14411994744357806,PRUNED
380,380,4.0,2023-04-27 05:09:04.393690,2023-04-27 05:09:47.754192,0 days 00:00:43.360502,tanh,2.2919382302501334e-05,0.9999,0.9,2.4124309553621646e-05,0.9617547097920871,64,tiny,True,False,0.19249215175467668,PRUNED
381,381,1.0,2023-04-27 05:09:47.755194,2023-04-27 05:10:38.421179,0 days 00:00:50.665985,relu,7.112239192070274e-06,0.999,0.995,1.838346833859342e-05,0.4879386466232385,64,large,False,False,0.26500809262796593,PRUNED
382,382,67.0,2023-04-27 05:10:38.423179,2023-04-27 05:11:32.541191,0 days 00:00:54.118012,tanh,4.283238336874645e-06,0.999,0.98,1.1265414817709328e-05,0.35097599541410657,128,large,True,False,0.12693137554792167,PRUNED
383,383,8.0,2023-04-27 05:11:32.543194,2023-04-27 05:12:23.274320,0 days 00:00:50.731126,tanh,6.37906127569378e-05,0.9,0.9,1.4492802833511713e-05,0.3143549125004773,64,large,True,True,0.1194030239036712,PRUNED
384,384,4.0,2023-04-27 05:12:23.275321,2023-04-27 05:13:09.494503,0 days 00:00:46.219182,tanh,1.8198695247614235e-06,0.999,0.999,3.542515527814131e-05,0.3724975206540003,512,small,False,False,0.3335430395159501,PRUNED
385,385,1.0,2023-04-27 05:13:09.495501,2023-04-27 05:14:00.341101,0 days 00:00:50.845600,relu,3.0142962475533206e-06,0.98,0.9,7.533310151364724e-05,0.33574661824075624,64,large,True,False,0.11281346955354493,PRUNED
386,386,28.0,2023-04-27 05:14:00.343100,2023-04-27 05:14:52.557025,0 days 00:00:52.213925,tanh,0.00013258991883614434,0.999,0.9999,0.002374948756697834,0.4008457706018256,32,large,True,False,0.23152928354040517,PRUNED
387,387,1.0,2023-04-27 05:14:52.558027,2023-04-27 05:15:42.909660,0 days 00:00:50.351633,tanh,1.1993538727701163e-06,0.9999,0.9,1.276996135132408e-05,0.8825495959026567,64,large,False,False,0.10836213234316192,PRUNED
388,388,16.0,2023-04-27 05:15:42.910662,2023-04-27 05:16:34.009676,0 days 00:00:51.099014,tanh,1.414106778358373e-05,0.999,0.999,1.570931393350665e-05,1.7427891995311369,64,large,True,True,0.16711896577262267,PRUNED
389,389,1.0,2023-04-27 05:16:34.010676,2023-04-27 05:17:21.083749,0 days 00:00:47.073073,relu,3.539929334222118e-05,0.99,0.99,1.1157469257863571e-05,0.6883907122327269,128,small,True,False,0.2175579828165056,PRUNED
390,390,1.0,2023-04-27 05:17:21.085749,2023-04-27 05:18:12.574833,0 days 00:00:51.489084,tanh,0.021854390927893732,0.995,0.9,0.00014267066253415649,0.30017948701019914,64,large,False,False,0.30112661127932566,PRUNED
391,391,52.0,2023-04-27 05:18:12.576834,2023-04-27 05:19:29.140158,0 days 00:01:16.563324,tanh,0.00021612221571970565,0.999,0.9,5.9573237424549897e-05,1.5778340622131795,512,large,True,False,0.31727697591122733,COMPLETE
392,392,59.0,2023-04-27 05:19:29.142160,2023-04-27 05:20:13.109367,0 days 00:00:43.967207,tanh,0.08751285263847616,0.98,0.999,1.907085416440758e-05,0.8203933205788442,64,tiny,False,False,0.12914321895355216,PRUNED
393,393,72.0,2023-04-27 05:20:13.110368,2023-04-27 05:21:34.875814,0 days 00:01:21.765446,tanh,3.5600661816004947e-06,0.999,0.9,1.0239021767262338e-05,1.020900643504522,32,large,True,False,0.13488236608702617,COMPLETE
394,394,4.0,2023-04-27 05:21:34.877815,2023-04-27 05:22:27.048495,0 days 00:00:52.170680,relu,5.784019508076637e-06,0.999,0.9,1.0016841259427405e-05,1.022895766602139,32,large,True,True,0.28332873839629,PRUNED
395,395,66.0,2023-04-27 05:22:27.050500,2023-04-27 05:23:47.750412,0 days 00:01:20.699912,tanh,8.9865367698927e-06,0.999,0.9,1.0166954281986562e-05,0.933553148802575,32,large,True,False,0.13552937513192564,COMPLETE
396,396,1.0,2023-04-27 05:23:47.752415,2023-04-27 05:24:35.613201,0 days 00:00:47.860786,tanh,1.1434467437529778e-05,0.999,0.9,1.0161361315625629e-05,0.9021043012583896,32,small,False,False,0.136896625808329,PRUNED
397,397,1.0,2023-04-27 05:24:35.614201,2023-04-27 05:25:27.428284,0 days 00:00:51.814083,tanh,9.193818969465925e-06,0.999,0.9,0.0004886590586642477,1.0078150232176692,32,large,True,False,0.14075825425807856,PRUNED
398,398,61.0,2023-04-27 05:25:27.430284,2023-04-27 05:26:23.139361,0 days 00:00:55.709077,tanh,7.838268051721114e-06,0.999,0.9,1.1438339200320118e-05,0.9126950319410257,32,large,True,False,0.13343254018142445,PRUNED
399,399,0.0,2023-04-27 05:26:23.140359,2023-04-27 05:27:19.535730,0 days 00:00:56.395371,relu,1.4416793739656522e-06,0.999,0.9,1.296654259037216e-05,0.9867540727479672,32,large,False,False,0.3808526390538811,PRUNED
400,400,4.0,2023-04-27 05:27:19.537731,2023-04-27 05:28:11.633503,0 days 00:00:52.095772,tanh,0.00046912210484064077,0.999,0.9,1.0151049356901324e-05,1.0860278492783333,32,large,True,True,0.12819057816335408,PRUNED
401,401,1.0,2023-04-27 05:28:11.634503,2023-04-27 05:28:59.610217,0 days 00:00:47.975714,tanh,9.19072240651141e-06,0.9,0.9,1.0007538172303587e-05,1.1508939426082323,32,small,True,False,0.12458406693237344,PRUNED
402,402,1.0,2023-04-27 05:28:59.611216,2023-04-27 05:29:51.619879,0 days 00:00:52.008663,tanh,6.274332081222927e-06,0.999,0.9,1.2248427612031803e-05,0.9510865794564917,32,large,False,False,0.14547748015490095,PRUNED
403,403,1.0,2023-04-27 05:29:51.620879,2023-04-27 05:30:43.328027,0 days 00:00:51.707148,tanh,1.615121619637992e-05,0.999,0.995,9.397781376320753e-05,0.3232015296620068,32,large,True,False,0.34871911175353243,PRUNED
404,404,1.0,2023-04-27 05:30:43.329026,2023-04-27 05:31:38.344550,0 days 00:00:55.015524,relu,0.0005716859437583082,0.95,0.9,1.3665101223608807e-05,0.8499308682186161,32,large,False,False,0.25455229754143144,PRUNED
405,405,1.0,2023-04-27 05:31:38.345549,2023-04-27 05:32:32.143518,0 days 00:00:53.797969,tanh,5.5420563782730734e-05,0.999,0.98,1.1680496636548789e-05,1.0496227297707983,32,large,True,True,0.13397177580760267,PRUNED
406,406,1.0,2023-04-27 05:32:32.144520,2023-04-27 05:33:16.046081,0 days 00:00:43.901561,tanh,4.084315138351197e-05,0.98,0.9,1.407251413980736e-05,0.9423513830096943,32,tiny,True,False,0.12217863962409141,PRUNED
407,407,1.0,2023-04-27 05:33:16.047081,2023-04-27 05:34:03.987168,0 days 00:00:47.940087,tanh,1.0145936288984256e-06,0.999,0.99,0.00012949027112440017,0.35185442937716666,32,small,False,False,0.1859825467491361,PRUNED
408,408,72.0,2023-04-27 05:34:03.988170,2023-04-27 05:34:58.772326,0 days 00:00:54.784156,relu,2.0404410330989466e-06,0.95,0.9,1.2009148173158428e-05,0.458891307175693,32,large,True,False,0.4161017586833707,PRUNED
409,409,47.0,2023-04-27 05:34:58.773327,2023-04-27 05:35:51.595930,0 days 00:00:52.822603,tanh,1.974857467418004e-05,0.999,0.9,0.000259210036851201,0.3350241318163411,512,large,True,False,0.11741498873388664,PRUNED
410,410,1.0,2023-04-27 05:35:51.597930,2023-04-27 05:36:45.417756,0 days 00:00:53.819826,tanh,2.631010041864211e-05,0.9,0.9,1.1200538858880222e-05,0.3813705032944261,16,large,False,True,0.24727758737824337,PRUNED
411,411,18.0,2023-04-27 05:36:45.419756,2023-04-27 05:37:35.087190,0 days 00:00:49.667434,tanh,1.5061794483009812e-06,0.995,0.9,0.0006801544679797342,0.5179660977779299,256,large,True,False,0.26240200104141653,PRUNED
412,412,1.0,2023-04-27 05:37:35.088192,2023-04-27 05:38:23.161196,0 days 00:00:48.073004,relu,8.387839838484494e-05,0.999,0.9,1.4527639372629117e-05,0.5964334985161239,32,small,False,False,0.11302538623399608,PRUNED
413,413,29.0,2023-04-27 05:38:23.162197,2023-04-27 05:39:14.201805,0 days 00:00:51.039608,tanh,4.749937578351351e-06,0.999,0.99,1.2800384547225097e-05,0.3585567172739564,64,large,True,False,0.2990270505190706,PRUNED
414,414,1.0,2023-04-27 05:39:14.202806,2023-04-27 05:40:04.742602,0 days 00:00:50.539796,tanh,1.0874005892019479e-05,0.98,0.9,1.640789631188707e-05,0.3000521373161022,64,large,True,False,0.15274988067457476,PRUNED
415,415,22.0,2023-04-27 05:40:04.743609,2023-04-27 05:40:55.799767,0 days 00:00:51.056158,tanh,0.0001264808452702734,0.95,0.995,1.0137275833761801e-05,0.7892181524021914,64,large,False,True,0.22676224038795967,PRUNED
416,416,0.0,2023-04-27 05:40:55.800766,2023-04-27 05:41:50.987052,0 days 00:00:55.186286,tanh,0.0003389894318316489,0.999,0.9999,1.2013176863122384e-05,0.7426937591745802,512,large,True,False,0.20891969406486452,PRUNED
417,417,65.0,2023-04-27 05:41:50.988051,2023-04-27 05:42:42.155243,0 days 00:00:51.167192,relu,7.361697862970178e-06,0.999,0.9,1.413211071493046e-05,0.32564921590928775,32,small,True,False,0.12083883001600793,PRUNED
418,418,1.0,2023-04-27 05:42:42.156241,2023-04-27 05:43:32.686910,0 days 00:00:50.530669,tanh,2.5940689618672824e-06,0.9,0.98,0.0010457582474634438,1.1131971974131207,64,large,False,False,0.24014245455540922,PRUNED
419,419,1.0,2023-04-27 05:43:32.687909,2023-04-27 05:44:16.171333,0 days 00:00:43.483424,tanh,1.888591182571743e-06,0.95,0.9,0.00011969317675189172,0.9819690499190715,64,tiny,True,False,0.13981408010883342,PRUNED
420,420,6.0,2023-04-27 05:44:16.172332,2023-04-27 05:45:07.154130,0 days 00:00:50.981798,tanh,3.7562293608422624e-06,0.99,0.9,1.1413868347120712e-05,0.6431910091932537,64,large,True,True,0.6146833292237518,PRUNED
421,421,46.0,2023-04-27 05:45:07.156132,2023-04-27 05:45:59.862823,0 days 00:00:52.706691,relu,1.2535483405675828e-06,0.999,0.9,0.00018949399713086797,0.4302214972770388,32,large,False,False,0.31688874099072634,PRUNED
422,422,0.0,2023-04-27 05:45:59.863824,2023-04-27 05:46:55.274030,0 days 00:00:55.410206,tanh,1.419109772469859e-05,0.98,0.99,1.692834199789696e-05,0.3464273053141697,64,large,True,False,0.27759946815166975,PRUNED
423,423,1.0,2023-04-27 05:46:55.275029,2023-04-27 05:47:43.594940,0 days 00:00:48.319911,tanh,5.347774056568106e-06,0.999,0.9,5.974488920866407e-05,1.1962851489758282,64,small,False,False,0.33868843150550226,PRUNED
424,424,1.0,2023-04-27 05:47:43.595938,2023-04-27 05:48:32.996575,0 days 00:00:49.400637,tanh,0.00023590767948869146,0.999,0.9,0.0001651072583775167,4.243443857596873,512,large,True,False,0.4126260520662881,PRUNED
425,425,1.0,2023-04-27 05:48:32.997575,2023-04-27 05:49:23.911437,0 days 00:00:50.913862,relu,2.3217252753193543e-06,0.995,0.9,1.0045368055856086e-05,0.5515681080425562,64,large,True,True,0.10826360492720727,PRUNED
426,426,52.0,2023-04-27 05:49:23.912437,2023-04-27 05:50:17.155814,0 days 00:00:53.243377,tanh,0.00015136458771363681,0.95,0.9,1.3738756277260053e-05,0.3928351988561314,32,large,False,False,0.11518131245112775,PRUNED
427,427,40.0,2023-04-27 05:50:17.156813,2023-04-27 05:51:36.028304,0 days 00:01:18.871491,tanh,3.160594647283981e-05,0.999,0.995,1.522215959162951e-05,0.31861581328749544,1024,large,True,False,0.17645208100832963,COMPLETE
428,428,88.0,2023-04-27 05:51:36.030304,2023-04-27 05:52:49.215857,0 days 00:01:13.185553,tanh,1.6482138114408332e-06,0.98,0.98,0.0005077700308347935,0.692287226355665,64,small,True,False,0.1067161872669676,COMPLETE
429,429,68.0,2023-04-27 05:52:49.218856,2023-04-27 05:53:43.267873,0 days 00:00:54.049017,tanh,1.671079095817346e-06,0.98,0.9,0.00026070352124419287,0.6188497865659518,64,large,True,False,0.10656697300405397,PRUNED
430,430,59.0,2023-04-27 05:53:43.268874,2023-04-27 05:54:32.047025,0 days 00:00:48.778151,tanh,1.274811633684069e-06,0.98,0.98,7.80751924894552e-05,0.7008216231793453,64,small,True,False,0.1058107041977322,PRUNED
431,431,66.0,2023-04-27 05:54:32.048026,2023-04-27 05:55:24.449215,0 days 00:00:52.401189,tanh,7.581491133271126e-06,0.98,0.98,0.0006463877257449347,0.5734970651835606,64,large,True,False,0.2212845289836469,PRUNED
432,432,1.0,2023-04-27 05:55:24.450214,2023-04-27 05:56:15.066397,0 days 00:00:50.616183,tanh,2.7142338748149474e-06,0.98,0.98,1.1519608299961988e-05,0.8714856248871027,64,large,True,False,0.13229613903066587,PRUNED
433,433,1.0,2023-04-27 05:56:15.067398,2023-04-27 05:56:58.557824,0 days 00:00:43.490426,tanh,4.428834876069818e-06,0.98,0.98,0.0005772750150987328,0.6679185042200677,64,tiny,True,False,0.19730310707050613,PRUNED
434,434,34.0,2023-04-27 05:56:58.558824,2023-04-27 05:57:49.980633,0 days 00:00:51.421809,tanh,4.7653678632913685e-05,0.98,0.98,0.0004002939925997057,0.7239179873264959,64,large,True,False,0.11101493843925644,PRUNED
435,435,1.0,2023-04-27 05:57:49.982636,2023-04-27 05:58:40.800279,0 days 00:00:50.817643,tanh,9.680279456310219e-06,0.98,0.98,1.2732818768895493e-05,0.4815289543934136,64,large,True,False,0.2635630720377903,PRUNED
436,436,1.0,2023-04-27 05:58:40.801278,2023-04-27 05:59:28.162186,0 days 00:00:47.360908,tanh,3.5908123354213417e-06,0.999,0.98,1.1395003269738757e-05,0.8389272116879603,64,small,True,False,0.10402212726695356,PRUNED
437,437,1.0,2023-04-27 05:59:28.163186,2023-04-27 06:00:18.606299,0 days 00:00:50.443113,tanh,0.0001013749881567418,0.9,0.9,0.0008642823335716275,0.7559829135591086,64,large,True,False,0.29518145222338893,PRUNED
438,438,4.0,2023-04-27 06:00:18.608299,2023-04-27 06:01:11.836108,0 days 00:00:53.227809,tanh,6.342281791110163e-06,0.999,0.99,1.0076489478747066e-05,3.442015652091784,32,large,True,False,0.2407514909830192,PRUNED
439,439,1.0,2023-04-27 06:01:11.837108,2023-04-27 06:02:04.553987,0 days 00:00:52.716879,tanh,6.741100362419747e-05,0.95,0.98,0.00024115074384503606,0.6264591819111972,64,large,True,False,0.1462273180901703,PRUNED
440,440,1.0,2023-04-27 06:02:04.554985,2023-04-27 06:02:54.210648,0 days 00:00:49.655663,tanh,1.7868731690470634e-06,0.98,0.9,0.002036881219562503,0.5112791677146924,256,large,True,False,0.125011565719416,PRUNED
441,441,54.0,2023-04-27 06:02:54.211647,2023-04-27 06:03:41.629037,0 days 00:00:47.417390,tanh,0.0028727501415084272,0.999,0.9,0.00019446229879334915,0.9174074100093247,512,small,True,False,0.11631713345780616,PRUNED
442,442,36.0,2023-04-27 06:03:41.630037,2023-04-27 06:04:32.716672,0 days 00:00:51.086635,tanh,0.0003313184088990615,0.999,0.9,0.0005323145072730941,1.034502535097745,64,large,True,False,0.1642828477451754,PRUNED
443,443,0.0,2023-04-27 06:04:32.717672,2023-04-27 06:05:27.931382,0 days 00:00:55.213710,tanh,0.00020177042292081804,0.999,0.9,0.0007355770571756791,0.7963694498979664,64,large,True,False,0.10004790800429487,PRUNED
444,444,1.0,2023-04-27 06:05:27.932383,2023-04-27 06:06:12.038626,0 days 00:00:44.106243,tanh,0.0006055479787049872,0.95,0.9,0.00011245773489524332,0.6539862680144173,32,tiny,True,False,0.2529058988062273,PRUNED
445,445,1.0,2023-04-27 06:06:12.040629,2023-04-27 06:07:02.656545,0 days 00:00:50.615916,tanh,1.0092073525765982e-06,0.98,0.99,0.00010406183532947224,0.5395098794202972,64,large,True,False,0.11102886661967049,PRUNED
446,446,1.0,2023-04-27 06:07:02.657544,2023-04-27 06:07:55.202596,0 days 00:00:52.545052,tanh,1.1094607358079385e-05,0.995,0.9999,0.00030646236776536137,0.9471722550433952,64,large,True,False,0.22899166641832663,PRUNED
447,447,1.0,2023-04-27 06:07:55.204597,2023-04-27 06:08:43.286986,0 days 00:00:48.082389,tanh,2.3294196796840943e-05,0.9,0.9,8.623123355417403e-05,0.31527107631943896,32,small,True,False,0.2060404329682511,PRUNED
448,448,1.0,2023-04-27 06:08:43.287985,2023-04-27 06:09:37.318608,0 days 00:00:54.030623,tanh,0.0008303167819779652,0.999,0.9,0.005824142350657378,0.37190922323561654,16,large,True,False,0.32955863966648674,PRUNED
449,449,4.0,2023-04-27 06:09:37.319609,2023-04-27 06:10:32.530617,0 days 00:00:55.211008,tanh,3.0425341540766223e-06,0.999,0.995,0.00028380390365689487,0.5952992707163817,64,large,True,False,0.3569270776584196,PRUNED
450,450,1.0,2023-04-27 06:10:32.531616,2023-04-27 06:11:23.299145,0 days 00:00:50.767529,tanh,5.361351780240434e-06,0.95,0.98,0.00043897343413421653,0.4104969833754959,512,large,True,False,0.27364357168165215,PRUNED
451,451,68.0,2023-04-27 06:11:23.300147,2023-04-27 06:12:42.244169,0 days 00:01:18.944022,tanh,1.3896369420839621e-06,0.999,0.9,0.0005438260667272129,0.7011977088326645,64,large,False,False,0.11884315832046644,COMPLETE
452,452,0.0,2023-04-27 06:12:42.246169,2023-04-27 06:13:37.541210,0 days 00:00:55.295041,tanh,2.270484945059306e-06,0.999,0.9,0.00031208825045759945,0.6814233081553596,64,large,False,False,0.12068759431416444,PRUNED
453,453,1.0,2023-04-27 06:13:37.542213,2023-04-27 06:14:25.318464,0 days 00:00:47.776251,tanh,1.3939115037287916e-05,0.999,0.9,0.0003223311111714022,0.7221595658248281,32,small,False,False,0.13068857631836517,PRUNED
